char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
7461bce443f1,Ramona,Sons of Anarchy,appearances: 1 episode (see below) | portrayed by: Alejandra Flores,,"Ramona was Hector Salazar's aunt on the FX original series Sons of Anarchy. Played by American actress Alejandra Flores, Ramona appears only on the episode in the series' third season. Biography Season 3 Appearances Category:Characters Category:Season 3 Characters Category:One-shot characters Category:Alive"
27b899fa77b0,Fairies,Supernatural,status: Extant | actor: Various,"Although never shown, it is hinted by Sam and Clive Dylan that there are much more than two wicked witches, such as weaker ones among the two sisters' minions, and an unknown coven that was murdered by The Wizard of Oz and possessed powerful magical objects, like The Inner Key Of Oz. Not much is known about it although Garth claims to have killed a tooth fairy in his first case as a hunter. Upon his death Dorothy Baum kept his head as a tribute to his sacrifice.","Fairies, also called Ultra-Terrestrials, are mischievous supernatural creatures that come in a variety of forms. They can only be seen by those who have been to their realm or if they choose to be seen. It is revealed that they are the cause of UFO sightings and other ""extraterrestrial"" encounters around Earth. There are many theories about the reason they abduct people - one of them being to bring people to Avalon so they can service Oberon, King of Fairies.Clap Your Hands If You Believe Characteristics thumb|225px|right|Marion gives Sam and Dean a primer on fairies. Fairies come in many forms, and have been described as ""magical and mischievous beings from the realm next door"". This realm, Avalon, is considered another dimension or reality. Fairies have been classified into two groups - one consisting of light fairies and the other dark ones. However, there have not been many details about identifying fairy classes. Fairies, despite having different types, have some form of society"
e029e00d6e32,Tax,The Hunger Games,gender: Male,,"Tax was the male trainer at the archery station in the Training Center.Catching Fire, Chapter 16 Biography When Tax saw that the standing targets were way too easy for Katniss Everdeen, he threw fake birds into the air which Katniss shot. Katniss took down each bird without fail, so he decided to throw more birds for increased difficulty. When Katniss hit five in one throw, everyone in the Training Center stared at her and the room fell silent. Their faces showed a mixture of envy, hatred and admiration. Tax's fate is unknown in the Second Rebellion, as he was not mentioned again. References de:Tax fr:Tax es:Tax Category:People from the Capitol Category:Males Category:Catching Fire characters"
a056713297ce,Mrs. Curry,DC Extended Universe,species: Human | gender: Female | status: Erased from existence | actor: Rosie Ede,,"Mrs. Curry is the wife of Tom Curry. Biography When Barry Allen called Tom Curry to ask if his wife was the Queen of Atlantis, Curry looked at his wife, who was watching television, stating that she wasn't. Relationships Family Tom Curry - Husband Allies Arthur - Pet References es:Sra. Curry Category:The Flash Characters Category:Humans Category:Females"
a9ca1aaefc68,Ronald Dominique,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"Ronald Joseph Dominique (born 9 January 1964), known as The Bayou Strangler, is an American serial killer and rapist who murdered at least 23 men and boys in the state of Louisiana between 1997 and 2006. Following his conviction, the Federal Bureau of Investigation (FBI) stated that Dominique's was the most significant serial homicide case in the country over the past two decades in terms of both death toll and duration.","Ronald Joseph Dominique (born 9 January 1964), known as The Bayou Strangler, is an American serial killer and rapist who murdered at least 23 men and boys in the state of Louisiana between 1997 and 2006. On September 23, 2008, Dominique was found guilty and sentenced to several terms of life imprisonment without parole for his crimes. Following his conviction, the Federal Bureau of Investigation (FBI) stated that Dominique's was the most significant serial homicide case in the country over the past two decades in terms of both death toll and duration. Background Ronald Joseph Dominique, born Jan. 9, 1964, in Thibodaux, Louisiana, lived a quiet, seemingly unremarkable life. He was the youngest of six children, and his parents were poor laborers who lived in a trailer park located on the outskirts of the city. During his school years, Dominique was known for his melancholic temperament, lack of communication skills and weight problems. These, coupled with his low self-esteem and poor"
f39d41c43e78,Lester Abel,Westworld,species: Host | gender: Male,,"Lester ""Rowdy"" Abel is a character on HBO's Westworld. He is a First Generation Host desgined by Arnold Weber at the Argos Initiative. Background TBA Season One ""The Adversary"" Bernard checked out the the 47 First Generation Hosts desgined by Arnold in an alphabetical order. Lester Abel was the first one, just before Dolores Abernathy. Personality TBA Relationships TBA Notes TBA Category:Characters Category:Male characters Category:Hosts Category:Unseen Characters"
4206134b9158,Mitch,Fast & Furious,actor: Jimmy Tatro | gender: Male,,"Mitch is a street racer who is romantically interested in Echo. History In Los Angeles, Mitch pulls up to Tony Toretto, Echo, Cisco Renaldo and Frostee Benson, declaring himself the king of the road. Mitch is interested in Echo, although she does not reciprocate. Mitch has added rockets to the back of his car, but despite this, Tony believes he can beat him, clarifying that according to his cousin Dominic Toretto, the type of driver mattered more than the type of car. Tony proposes they have a street race, with the loser washing the other's car. The race ends with Mitch winning, although he finds himself unable to stop once he activates the rockets and ends up crashing as a result. Mitch, an eligible racer for SH1FT3R, is later tracked by Tony and Frostee to outside a taco cart. Tony arrives with a bucket and soap to honor his agreement to wash Mitch's car, although Mitch attempts to postpone it, citing he could get an important call at any time. As Tony distracts Mitch, Frostee ste"
2f3db1711711,Rick and Ryan,Breaking Bad / Better Call Saul,Portrayed by: Jason Sklar (Ryan)Randy Sklar (Rick) | Gender: Male,,"Rick and Ryan are the owners of ABQ in Tune, a music store in Albuquerque, New Mexico. History Better Call Saul Season 3 Jimmy goes to ABQ in Tune with his film crew to try to convince the owners to buy the production of an advertisement. Rick and Ryan express doubts that Jimmy is worth their money. They are prepared to abandon the shoot, forcing Jimmy to agree to film their commercial for free. While preparing to film another commercial at the music store, Jimmy gets into a disagreement with Rick and Ryan about pricing. Rick and Ryan offer him $450 for the rights to the commercial, while Jimmy demands $6500 and seven more commercials. When they refuse to pay him, Jimmy instructs Joey to keep his camera rolling and pointed at him. Jimmy drops a drumstick to the ground and, after confirming the owners refuse to pay, ""slips"" on the drumstick, falling flat on his back. He then begins his blackmail scheme: Rick and Ryan buy him the remaining seven commercials and offer him a guitar sign"
95c04edf4c59,Queen Maeve's Sword,The Boys,status: Lost,,"Queen Maeve's Sword is a sword wielded by the former superhero, Queen Maeve. History Queen Maeve began using a sword during her time with the Seven, as the team's statue depicts her wielding the blade.Cherry However, she was not physically seen using the sword until Dawn of the Seven.Payback She began training with her sword to fight Homelander, whose mental state had become increasingly unstable.Glorious Five Year Plan An icon of Maeve with her sword appeared on Emma Meyer's bong.First Day In the Comics Gallery References Category:Items Category:Weapons"
57b121fcf2bc,Hagar,Mission: Impossible,species: Human | gender: Male | status: Arrested,,"Hagar is a U.S. Navy diver. He was secretly a Doomsday cultist. According to Ethan Hunt, Hagar spent too much time of his life on the internet. Biography Appearances Mission: Impossible – The Final Reckoning References Category:Male Characters Category:Villains Category:Mission: Impossible – The Final Reckoning characters Category:Antagonists"
de82a79104bb,Gudrid,Vikings,actor: Noella Brennan | seasons: Season 6 | first: ''Lost Souls'' | last: ''The Last Act'',,Gudrid is a Viking settler who travels west with her husband Naad and Ubbe's crew Biography Season 6 Her son is lost at sea. Appearances Category:Characters Category:Female Characters Category:Season 6 Characters Category:Vikings
89c2858912e5,Mrs. Hunkins,Ozark,,,"Mrs. Hunkins is a minor character on Ozark. She is the wife of Mr. Hunkins and the pair are both looking for a financial adviser to guide them with their money. The pair visited many different advisers before meeting with Marty Byrde and Bruce Liddell. Throughout The Series In Sugarwood, Mrs. Hunkins and her husband make their first and only appearance in the series. The pair are both interested in investing in a property and after interviewing many different financial advisers off-screen they meet with Marty Byrde, they seem interested but want to ensure that they can trust the person they decide upon. After passively aggressively bickering with each other whilst a distracted Marty gives some advice, Bruce enters. He explains that their business is too busy to take on new clients but explains a possible way in which the Hunkins could become clients, this was possibly a selling technique to get the couple on-board and is indeed successful. Relationships Mr. Hunkins ""He does this "
3bf57c2d5ea4,Uvidus,Spartacus,first: S4E1: Dominus | status: Actve | actor: Cameron Rhodes,,Uvidus is Aedile of Capua and husband of Horatia. Appearance Personality House of Ashur References Category:Characters Category:Male Category:Roman Category:Rich people Category:Upper Class Category:Politician Category:Married Category:Supporting Character
64b53d3b7379,Zach Staenberg,The Matrix,,,"Zach Staenberg is an American film editor, best known for his work in the Matrix Trilogy. Matrix Films The Matrix The Matrix Reloaded The Matrix Revolutions Category:Editors Category:Crew Category:Crew of The Matrix Category:Crew of The Matrix Reloaded Category:Crew of The Matrix Revolutions"
9346a8d4f465,Brilliant Chang,Peaky Blinders,born: 1886,He was a Chinese restaurateur and drug dealer who was implicated in supplying the drugs that killed Freda Kempton in 1922.,"Brilliant Chang is a Chinese supplier of opium to the Peaky Blinders. Character History Background Brilliant Chang is a Chinese gangster. Series 5 · 1929 He is first seen waiting in line at The Garrison to meet with Thomas and Arthur Shelby, while at the same time sending a prostitute associate to Finn Shelby's office. During the meeting, it is revealed that Chang sent the associate to hold an advantage to discuss with the Shelbys about business with the Chinese and the opium they provide. When Finn is released, he comes barging into the meeting threatening to shoot Chang. Arthur, Aberama Gold, and a few others arrive to collect a cargo of opium from Chang at the dock, but they get ambushed by the Irish Titanic mob and find Chang injured. A shootout ensues, but the mob eventually retreat. Real Life Brilliant Chang is based on the real person Brilliant ""Billy"" Chang, born Chan Nan. He was a Chinese restaurateur and drug dealer who was implicated in supplying the drugs th"
efcf7872c91b,Ives family,Stranger Things,status: Extant,,"The Ives family resided in a rural area of Indiana, near the town of Hawkins. The family is central to the mystery of the Hawkins National Laboratory and the origins of Eleven. Family members Family member Status NotesTerry Ives Alive (Catatonic) Sister of Becky and biological mother of Jane. A former subject of Project MKUltra at Hawkins National Laboratory.Becky Ives Alive Sister of Terry and aunt of Jane. She serves as Terry's primary caretaker.Jane Ives Unknown Daughter of Terry and niece of Becky. Born Jane Ives, she was abducted at birth by Dr. Martin Brenner and designated as ""011."" History The Ives family was thrust into tragedy in the early 1970s when Terry Ives participated in the Project MKUltra experiments under Dr. Martin Brenner. During this time, Terry became pregnant with Jane. Following Jane's birth, the lab staff staged a cover-up, claiming Terry had suffered a late-term miscarriage. Terry spent years unsuccessfully suing the government to recover her "
174657b5d6ce,Masayo Takada,The 100,gender: Female | actor: Unknown | seasons: One,,"Masayo Takada is a minor character in the first season. She is one of the delinquents sent to Earth to see if it is survivable for humans. Her first appearance is in Pilot on one of the screens in Earth Monitoring Station. Throughout the Series |Season One= In Pilot, Masayo's name is seen on one of the screens in the Earth Monitoring Station. In His Sister's Keeper, Masayo listens to Bellamy's speech about finding Octavia. She also watches the search party leave but does not join in the search. The next morning Masayo witnesses the search party for Octavia return with an injured Finn. In Contents Under Pressure, Masayo shelters from the storm in the dropship. Later when Raven successfully contacts The Ark she can be seen celebrating."
caf0da03cd5b,Conchoraptor,Jurassic Park,,,"was an oviraptorid dinosaur from the late Cretaceous Period of what is now Asia. Its name reflects the hypothesis that oviraptorids, rather than preying primarily upon eggs as had been traditionally thought, may have been specialized to feed on mollusks. Conchoraptor can grow up to 3.3-6.6 feet in length. Jurassic Park franchise Conchoraptor was featured in the Jurassic Park Institute now available to browse on Dinopedia. Games Jurassic Park III: Park Builder Conchoraptor is one of the carnivorous dinosaurs that appears in Jurassic Park III: Park Builder. Navigation Category:Animals Category:Dinosaurs Category:Theropods Category:Oviraptorids Category:Animals of Asia Category:Mesozoic Animals Category:Cretaceous Animals Category:Omnivores Category:Jurassic Park III: Park Builder Animals Category:Jurassic Park Institute Animals"
3b3a06266e2f,Lori Clayton,Alien vs Predator,species: Human | gender: Female,,Lori Clayton was a corporate liaison on the Weyland-Yutani Corporation exploratory vessel . Appearances Category:Business owners and executives Category:Chariot of the Gods characters Category:Humans Category:Weyland-Yutani employees
c5195b37eb94,Sarah's lover,Lost,,,"Sarah's lover is the person for whom Sarah Wagner left her former husband, Jack. He is first mentioned when Sarah tells Jack she is leaving him and says, ""I've been seeing someone -- someone else."" During the divorce, Jack becomes obsessed with learning ""the name of the man that is with my wife."" The relationship between Sarah and her lover presumably resulted in a pregnancy. ar:حبيب سارة شيبارد fr:Amant de Sarah nl:Minnaar van Sarah Shephard ru:Любовник Сары Шепард Category:Flashback Characters Category:Jack's flashback characters Category:Characters Category:Unnamed characters Category:Season 3 characters Category:Episodic characters Category:Characters portrayed by unknown actors"
c04d1b5d0081,Crying Husband,Boardwalk Empire,Actor: Allen Jared,,"Crying Husband was a supporting character in the series pilot ""Boardwalk Empire"" played by co-star Allen Jared. On the eve of prohibition he attended Babette's Supper Club with his wife. The crowd counts down to midnight, black balloons are released and the band restarts playing. The couple are sobbing together at the bar. Category:Season 1 Category:Atlantic City"
2e04ff48a894,John Spamanto,The Wire,actor: Jeffrey Pratt Gordon | seasons: 2,,"John ""Johnny Fifty"" Spamanto is a homeless man and a former cargo checker for IBS Local 1514. Biography Background He received his nickname for drinking over fifty beers on his 25th birthday and is often seen drinking in Delores's bar. Season 2 Spamanto assists Nick and Ziggy in stealing from the docks for The Greek. He refuses to get involved in the drug trade with Nick and Ziggy. Spamanto was interviewed by a grand jury as part of the investigation in to smuggling at the docks but gave very little information and escaped uncharged. Season 5 In 2008, during a scene where Det. Jimmy McNulty, under the pretense of investigating the false homeless serial killings, is walking among a group of homeless men gathered under a bridge. At one point he asks a man sitting with a dog, ""Does he bite?"" and the man replies, ""He's got teeth don't he?"" That man was clearly an older and more haggard version of Spamanto, presumably a brief epilogue to one of the central themes of season 2 regarding th"
60d37fcb200c,Betty Carver,Marvel Cinematic Universe,species: Human | gender: Female | status: Fictional,,"Betty Carver is a fictionalized version of Peggy Carter, and a character in the radio serials about Captain America that were made popular in the years after World War II. History In The Captain America Adventure Program, Carver was a triage nurse. In every episode, she encountered Adolf Hitler and had to be saved by Captain America while finding time to do work on her sewing machine. She loved Captain America and was the last to speak to him before he disappeared into the sea of Japan. Peggy Carter hated how this character was portrayed, constantly asking who the writer was when she heard this character talk. Angie Martinelli auditioned for this part but failed to get it, with it going to Arlene French. The general public did not know that Betty Carver was a fictionalized version of Carter. Relationships Allies Peggy Carter - Role Captain America - Boyfriend Enemies Adolf Hitler Trivia The character of Betty Carver took her name from Betty ""Betsy"" Ross, a Golden Age character tha"
4bd7538f923f,Seth Hoffner,Prison Break,played by: Blaine Hogan,"Post-Death 
Michael Scofield felt guilty for Cherry's death. He appeared season 2 in archive footage in a montage of bad things caused by T-Bag.Category:Criminals
Category:Theodore Bagwell's gang
Category:Season 1 characters
Category:Deceased characters
Hoffner, Seth
Hoffner, Seth ""Cherry""
Category:LGBT characters
Category:Characters of unknown sentences","Serving 8 years at Fox River State Penitentiary for Vehicular Invasion and Kidnapping, Seth Hoffner was quickly given the nickname Cherry and forced into a sexual relationship with T-Bag. Seth appealed to Michael for help, Michael refused to get involved since T-Bag was aware of Michael's escape plan. Shortly thereafter, Seth committed suicide by hanging himself, causing Michael to feel guilty. Appearances Trivia Cherry's name is likely inspired by Seth Hoffman, a Prison Break writer and director. Sarah Wayne Callies mentions this in Episode 7 of Prison Breaking with Sarah and Paul. Post-Death Michael Scofield felt guilty for Cherry's death. He appeared season 2 in archive footage in a montage of bad things caused by T-Bag.Category:Criminals Category:Theodore Bagwell's gang Category:Season 1 characters Category:Deceased characters Hoffner, Seth Hoffner, Seth ""Cherry"" Category:LGBT characters Category:Characters of unknown sentences"
eb717b2ea6c4,Avincia Torres,James Bond 007,portrayed: Jess Digi (Uncredited),,"Avincia Torres is a Brazilian intelligence operative. The character appeared in the 2015 video-game James Bond: World of Espionage. Biography Avincia's unorthodox manner may put off some people, but once she embarks on a task, it is done with skill and precision. A master of disguises, Avincia is as likely to be found dressed as a candy striper, as in a military uniform.In-game agent dossier, James Bond: World of Espionage. Notable for being dyslexic, she has skills in deception, hand-to-hand combat and invention, and is multi-lingual, speaking Portugese, English and Spanish. The character offers a reduced clothing cost, with a +10% critical chance using a steel club and +2% total offence using chain and blade. She is an ""uncommon agent"" (green) and can be levelled to level 15. Gallery References Category:James Bond Characters Category:Game Characters Category:World of Espionage Characters Category:Female Characters Category:Brazilians Category:Allies Category:Agents Category:Intel"
e80b5f1f58bb,Rear Axle,Transformers,species: humans | gender: Males | first: Bumblebee's Night Off | last: Bumblebee's Night Off,,"Rear Axle is a glam-rock band, who play a lot of songs about fighting for justice and never giving up. What the band doesn't know is that Bumblebee is one of their biggest fans. History Bumblebee first learned of Rear Axle on his first trip to Earth. Since then, he became one of their most devoted fans. Denny Clay was also an aficionado of the band. Transformers Robots in Disguise Season 2 During his second mission on Earth, Bumblebee headed to the Crown City Rumbledome as part of a stakeout. Bumblebee was quite excited to go while the other Autobots and Denny (who sadly had to stay behind to as he had a prior appointment with Crackpot Carl). Russell Clay is reluctantly pressed into service wit Bee and they both wounded up facing off against Bisk, who had crashed the same concert to try and steal a soundboard. Bumblbeee and Bisk wound up brawling on stage in front of the band, who believed that the combatants were just humans in elaborate costumes. The band gave Bumblebee the boost he"
04624a1c73c7,Batista,Avatar,species: Human | gender: Male | portrayed: Bumper Robinson | first: ''James Cameron's Avatar: The Game'' | last: ''James Cameron's Avatar: The Game'',,"Batista is a character in :James Cameron's Avatar: The Game. Background Batista is one of the SecOps's top explosive specialists. If it goes BOOM, it probably has Batista's fingerprints on it. Nicknamed Boom Boom, Batista secured his reputation soon after arriving on Pandora when he was assigned to dislodge a floating rock from a planned transport route. Determined to make more of the task, Batista set his explosives to dislodge a large swath of floating rocks that drifted into a collage of mountains high above the roadway now known colloquially as Batista's Pass. He wears Titan Armor. Personality Of all the RDA SecOps characters, Batista seems to be the most lighthearted and upbeat of them all, as evidenced by his optimistic, gung-ho attitudes and tone when talking to Ryder. For example, when giving Ryder orders to kill Swawta, a Na'vi leader in the Plains of Goliath, Batista jokes, ""I need you to make Swawta go TATA!"" Also, upon killing Swawta and reporting this success back to Bat"
9a3787fe9a7f,Pierced Girl,Sons of Anarchy,appearances: 1 episode (see below) | portrayed by: Kami Jones,,"Pierced Girl is an unnamed girl with a lot of piercings on the FX original series Sons of Anarchy. Played by American actress Kami Jones, Pierced Girl appears only on the episode in the series' second season. Biography Background Season 2 Appearances Category:Characters Category:One-shot characters Category:Season 2 Characters Category:Alive"
1187e6d965c1,Hopkins Family,Supernatural,status: Extinct | actor: Kelly Sullivan,"The Hopkins Family was left extinct when Mary killed Joan in order to destroy the Akrida. Known Members
Joan's parents  - Joan's parents who were killed by monsters. Joan's brother  - Joan's brother who was killed by monsters.","The Hopkins Family is an extinct family of hunters. History The Hopkins Family has a history of being hunters that's even longer than the Campbell Family who they would work with sometimes. This history goes back to before 1673 when Joan Hopkins was born. Eventually, the family fell to monsters, including Joan's parents, brother and husband, leaving Joan as the only surviving member. Driven insane by consuming monster essences, Joan would eventually be banished from the world by hunters and the Men of Letters and become the Akrida Queen. In 1972, upon meeting John Winchester, Mary and Samuel Campbell, Joan mentioned the history that the Campbells and the Hopkins had together. Although Samuel had never heard of the family, Joan explained that her family line had ended with Joan a long time ago. As a result of the family's history together, Mary was able to find information on the Hopkins Family and Joan in the Campbell Family's history books. The Hopkins Family was left extinct when "
113af3844989,Dr. Wane,The Hunger Games,gender: Male,,"Dr. Wane was a doctor who worked at the Capitol Hospital. He took care of Coriolanus Snow and Clemensia Dovecote. Biography After Clemensia Dovecote was attacked by snake mutts, Dr. Wane was one of the doctors who treated her and administered the antidote. He reassured Coriolanus Snow, who had been there at the time of the attack, and suggested that he return home. Dr. Wane later treated Coriolanus himself after the bombing of the Capitol Arena, which had occurred during the tour for the tributes and mentors of the 10th Hunger Games. He sent Coriolanus's cousin and grandmother home before giving Coriolanus a quick checkup and explaining his injuries. When asked about Lucy Gray Baird, Dr. Wane responded that he didn't know what had happened to her and told Coriolanus to get rest. A few days afterward, he heard that Clemensia had visited Coriolanus in the night, so he talked to his patient and said that he could visit her. After lunch, Dr. Wane released Coriolanus. References Categ"
5483fe9ae800,Richie,DC Extended Universe,species: Human | gender: Male | status: In Custody | actor: Ryan Watson,,"RichieWonder Woman 1984 Spanish dubbing was a member of a quartet of robbers who attempted to rob Southfields Mall in 1984. Biography Heist at Southfields Mall In 1984, he and his partners attacked the Southfields Mall in Fairfax County, Virginia. When the cops arrived, he then perches above the void the little girl and while her partners show their sensitivities to ask not to do this and it is that Wonder Woman intervened and which puts them in a state of harm. Relationships Allies Southfields Mall Robbers Enemies Fairfax County Police Department Wonder Woman Kelly - attempted to kill References Category:Wonder Woman 1984 Characters Category:Humans Category:Villains"
881c58aaf5c2,Joe Jensen,Dexter,gender: '''Male''' | status: '''Incarcerated''' | actor: '''Mike Foy''' | seasons: '''Season Seven''',"History 

 1998

When he was twelve, Joe helped his best friend, Bobby Hamilton, set their school's gym on fire, in which Bobby was inadvertently killed. Summary 

""Helter Skelter"" (killing spree starts)

The first arson victim is thought by arson investigator Phil Bosso to have died by self-incineration (a form of suicide). At the second crime scene (in an elevator), Dexter Morgan notices that a void is present in the soot and suggests that someone was responsible for the man's death.","Joe Jensen aka The Phantom Arsonist is a character in Season Seven of the Showtime series DEXTER. He was a killer who burned his victims alive. Dexter Morgan dubbed Jensen as ""The Phantom Arsonist"" after he noticed a void in the scorched area surrounding the first two victims, with the name ""Bobby"" mysteriously written in soot. The next case is the Brain Surgeon Case. History 1998 When he was twelve, Joe helped his best friend, Bobby Hamilton, set their school's gym on fire, in which Bobby was inadvertently killed. When the fire was over, Joe was caught by the police and sent to a juvenile facility for six years, while blaming Bobby for it. During his time at juvie, he would often fight with the other children. 2000 Two years after his imprisonment, Joe set his roommate's bunk on fire. His privileges were suspended for two months and he was forced to live in an individual room with higher supervision. 2006 Joe was sent to a psychiatric facility for six years. 2011 He "
c1272a1fb925,Bartender (The Original),Westworld,status: Reused | species: Host | gender: Male | actor: Bradford Tatum | seasons: 1,He is always killed by Hector Escaton  during the raid of the Saloon.,"{{DISPLAYTITLE:Bartender (The Original)}} The Bartender is character in HBO's Westworld. He serves as the Bartender at the Mariposa Saloon, the saloon and brothel of Sweetwater]. He is always killed by Hector Escaton during the raid of the Saloon. This host was later repurposed as Peter Abernathy. He is played by Bradford Tatum. ru:Бармен (Оригинал) Category:Hosts Category:Characters Category:Male characters"
