char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
5acb2028db6f,Little Bunk,The Wire,"actor: DeJuan Anderson | seasons: 3, 4",,Little Bunk is the son of Detective Moreland. Biography Season 3 Bunk takes his son to an Orioles baseball game with his partner James McNulty and Jimmy's sons Sean and Michael. Season 4 Production Appearances *Uncredited appearance. References Category:Characters Category:Minor Characters Category:Season 3 Characters Category:Season 4 Characters
9458dacc058c,Shooting Witness,The Wire,actor: Lizan Mitchell | seasons: 1,,A shooting witness was a witness to the murder of William Gant. Biography Season 1 Detectives Moreland and McNulty approach her about the William Gant murder. They spot her bringing home shopping near the scene of the crime. She is able to corroborate the testimony of Omar Little but cannot identify the shooter. Production Appearances Category:Characters Category:Season 1 Characters
b95a85df6c38,Chester Sobotka,The Wire,actor: James Ransone | seasons: 2,"He was compelled to provide the duck with saucers of liquor, claiming that it ""Could drink like a stevedore."" The duck died at the bar, driving Ziggy into another depressive episode.","Chester Karol ""Ziggy"" Sobotka is an incarcerated former cargo checker for IBS Local 1514. Biography Background Ziggy is Frank Sobotka's son and Nick's cousin. Ziggy was ostensibly a dock worker in his father's stevedores union but he was also involved in other criminal activity. Like most of the port workers Ziggy frequented Delores's bar and his drunken antics were a source of amusement to the customers. He was known for publicly exposing himself. His work on the docks was often poor and his father would regularly fire him and then reinstate him. Ziggy received little work because of a his lack of seniority compared to other union members. Season 2 Ziggy had been dealing drugs supplied by ""White"" Mike McArdle for some time. He sold them at street level using an East side dealer known as Frog. Ziggy had trouble intimidating Frog and often came up short with the money from his packages: Frog would keep the money and tell Ziggy he had been robbed. Eventually White Mike refused to suppl"
366c3f05f22d,Curtis Anderson,The Wire,actor: Norman Jackson | seasons: 4,"Post-Death
Bunk Moreland catches the case of Fruit's murder. Bunk and Ellis Carver try to find Lex on his usual corner, but by then Lex has gone missing, killed by Snoop and Partlow. (2006)

Production
Appearances

Category:Characters
Category:Season 4 Characters
Category:Deceased
Category:Killed by Christopher Partlow
Category:Bodie's Crew
Category:Murderers","Curtis ""Lex"" Anderson is an employee of Preston Broadus in his independent drug dealing operation. Biography Season 4 Lex tracks his child's mother Patrice and Stanfield Organization crew chief Fruit as they leave a nightspot. Lex shoots Fruit in the head, and Patrice flees the scene. Randy Wagstaff gives Lex a message that he is to ""meet some girl up the way"" behind the playground. When Lex arrives for the meeting, he finds Snoop and Chris Partlow lying in wait. Stanfield has ordered the hit on Lex in retaliation for Lex killing Fruit. Post-Death Bunk Moreland catches the case of Fruit's murder. Bunk and Ellis Carver try to find Lex on his usual corner, but by then Lex has gone missing, killed by Snoop and Partlow. Murders committed by Lex Fruit: Shot in the head. (2006) Production Appearances Category:Characters Category:Season 4 Characters Category:Deceased Category:Killed by Christopher Partlow Category:Bodie's Crew Category:Murderers"
684ded0fc8fc,Nay Nay,The Wire,gender: * | actor: *,,Nay Nay is an enforcer in the Stanfield Organization. Category:Characters Category:Stanfield Organization
c443c98fb593,Omar Betts's Friend,The Wire,actor: Kamal Bostic-Smith | seasons: 1,Betts's friend explains why Betts was murdered and observes its senselessness.,"Omar Betts's unnamed friend was a witness to Omar ""Snot Boogie"" Betts's murder. Biography Background Every Friday night, he would shoot craps behind a cut-rate liquor store with Betts and other players. Betts would often steal the earnings until he was shot by another player. Season 1 Homicide Detective James ""Jimmy"" McNulty interviews him at the murder scene. Betts's friend explains why Betts was murdered and observes its senselessness. When McNulty asks why the craps players let Betts join if they were familiar with his thieving habits, the friend replies, ""Got to. This America, man."" Betts's friend identifies Betts's shooter after McNulty buys him three Newport cigarettes and a Grape Nehi. Production Appearances *Uncredited appearance. References Category:Characters Category:Season 1 Characters Category:Citizens"
076083e35e61,Tiffany,The Wire,actor: Nikki Bell,,"Tiffany was a Confidential Informant for Shakima ""Kima"" Greggs and Ghost's ex-girlfriend. Biography Background Tiff was in a relationship with drug lieutenant Ghost, until he left her and took her car. Season 1 Tiff was briefly a Confidential Informant to Detective Greggs. Tiff directs Greggs to where Ghost delivers re-up packages. Once Ghost is arrested, Greggs returns Tiff's car to her. Production Appearances *Uncredited appearance. Category:Characters Category:Season 1 Characters"
35340fec5f1f,Ghost,The Wire,"actor: Mike D. Anderson | seasons: 1, 3, 4, 5","He was seen sitting beside Marlo Stanfield and was unhappy with the change in management after the death of Joseph ""Proposition Joe"" Stewart.","Ghost is a narcotics trafficker in East Baltimore. Biography Background Ghost was in a relationship with Tiffany until he left her and took her car. He begins a new relationship soon after. Season 1 Ghost was dropping a shipment off to Little Mike, when he was arrested by Detectives Ellis Carver and Thomas ""Herc"" Hauk. Season 3 Season 4 Season 5 By 2008, Ghost was a member of The New Day Co-Op. He was seen sitting beside Marlo Stanfield and was unhappy with the change in management after the death of Joseph ""Proposition Joe"" Stewart. Production Appearances *Uncredited appearance. References Category:Characters Category:Season 1 Characters Category:Season 3 Characters Category:Season 4 Characters Category:Season 5 Characters Category:Drug dealers"
5f9520fcf410,"Michael ""Little Mike""",The Wire,actor: Unknown | seasons: 1,,"Michael ""Little Mike"" is a drug dealer. Biography Season 1 ""Little Mike"" retrieved and delivered a day's earnings to Ghost. While Narcotics detectives searched and seized Ghost's car, ""Little Mike"" escaped. References Category:Characters Category:Season 1 Characters"
535b6eb3dd34,Perlene Scott,The Wire,actor: Demetria Bailey | seasons: 4,,"Perlene Scott is a teacher at Edward J. Tilghman Middle School. Biography Season 4 Mrs Scott attends a meeting called by Grace Sampson to announce the pilot programme for the University of Maryland study into preventing repeat violent offences. She expresses dismay that only three ""knuckleheads"" from her homeroom class are being taken into the programme. Production Appearances *Uncredited appearance. Notes Demetria Bailey portrays Tonia's sister in the third season episode ""Homecoming"". Category:Characters Category:Season 4 Characters Category:Edward Tilghman Middle School administration"
ec1626eaf909,Reginald Ledett,The Wire,actor: Jason Parker | seasons: 4,,"Reginald ""Reggie"" Ledett is a detective in the Baltimore Police Department. Biography Season 4 He was partnered with Detective Thomas Hauk on the mayor's security detail. Production Appearances Category:Characters Category:Season 4 Characters"
90f64760da87,Royce's Assistant,The Wire,actor: Tamieka Chavis | seasons: 4,,Royce's Assistant is a assistant to former Baltimore City Mayor Clarence Royce. Biography Season 4 She is having an extramarital affair with Clarence Royce. Detective Hauk walks in on her performing fellatio on the Mayor. Hauk ultimately remains silent and Royce buys his continued confidence with a promotion to Sergeant. Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters
f885e420e65d,School Lecturer,The Wire,actor: Henri Edmonds | seasons: 4,,A School Lecturer traveled to schools to lecture. Biography Season 4 She delivered a well intentioned course to the staff at Edward J. Tilghman Middle School and was surprised by the negative reactions from the disenfranchised team there. Production Appearances Category:Characters Category:Season 4 Characters
ab7744eb2623,Young Tony,The Wire,actor: Sam Coppola | seasons: 4,,"Anthony ""Young Tony"" served former mayor of Baltimore from January 1, 1967 to January 1, 1971. Biography Background He did not pursue reelection because of the Baltimore riot of 1968. Season 4 He offers his wisdom to mayoral candidate Thomas Carcetti. Production Appearances Notes` He is heavily inspired by Thomas D'Alesandro III, who was the actual mayor of Baltimore during that time. D'Alesandro, like Young Tony, served one term and left after the Baltimore riot of 1968. Category:Characters Category:Season 4 Characters"
9a26f773af8d,Maurice Scroggins,The Wire,gender: Male | actor: *,"Category:Characters
Category:Unseen Characters
Category:Deceased
Category:Killed by Wee-Bay",Maurice Scroggins was shot twice in the back of the head in a low-rise by Roland Brice in the summer of 2000. Category:Characters Category:Unseen Characters Category:Deceased Category:Killed by Wee-Bay
e93c1a713843,Peanut,The Wire,actor: * | seasons: 1,,Peanut was the Barksdale Organization crew chief of building 221 in Franklin Terrace. Biography Season 1 Production Appearances Category:Characters Category:Season 1 Characters Category:Drug dealers Category:Barksdale organization
a45130bace69,DeShawn Fredericks,The Wire,"actor: Dante Painter, Jr. | seasons: 4 & 5","Season 5
DeShawn and Monell murdered ""Pookie"" on Cary Street.","DeShawn Fredericks is a former drug dealer in West Baltimore. He lives on the 1200 block of Woodyear Street in West Baltimore. He is first seen as an eighth grade student at Edward Tilghman Middle School in Season 4. He returns as a murder suspect in Season 5. Biography Season 4 DeShawn is one of a group of students who confront and beat up Randy Wagstaff after rumours circulate that he is a police informant. Season 5 DeShawn and Monell murdered ""Pookie"" on Cary Street. They were arrested having been seen fleeing the scene of the crime. Detective William ""Bunk"" Moreland interrogates DeShawn. The homicide detectives makes DeShawn believe that Monell has confessed by providing Monell with a McDonalds meal. Bunk tells DeShawn it is a reward for his co-operation. They then convinced DeShawn that a copy machine was a lie detector and fake a polygraph test. DeShawn confessed to being an accomplice to ""Pookie""'s murder. References Category:Characters Category:Season 5 Characters Categ"
0f57b0d8838b,Aaron Manigault,The Wire,actor: Keenon Brice,,"Aaron ""Bug"" Manigault is the maternal half-brother of Michael Lee. Biography Season 4 Season 5 Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters Category:Season 5 Characters"
88c15580de7a,Rebecca Corbett,The Wire,actor: Kara Lee Duncan | seasons: 5,,Rebecca Corbett is the Regional Affairs editor for The Baltimore Sun. Biography Season 5 Production Appearances *Uncredited appearance. Category:Characters Category:Season 5 Characters Category:Journalists Category:The Baltimore Sun
425779ff01b4,Security Supervisor,The Wire,actor: Wes Johnson | seasons: 2,,"The Security Supervisor worked in the Technical Services Division of Bay Wireless. Biography Season 2 After James McNulty reported the GPS coordinates from which Spiros Vondopoulos made a call, Terrance Fitzhugh and William Moreland visited Bay Wireless to look at the text messages. The supervisor informed the two law enforcement officers that he had two months' worth of messages, available if they procured a warrant. Moreland informed the supervisor that they would begin typing the warrant tomorrow morning. The supervisor smiled and let them peruse the file as he walked off. Production Appearances *Uncredited appearance. Category:Characters Category:Season 2 Characters Category:Citizens"
9501034470d8,Banisky,The Wire,actor: Marty Lodge | seasons: 3,,"Biography Season 3 Production Appearances *Uncredited appearance. Notes The Baltimore Sun reporter who first comes to ""Amsterdam"" to investigate identifies himself as ""Banisky."" Banisky is named for former Sun editor Sandy Banisky, who is considered a legend at the paper, and is now a journalism professor at the University of Maryland. According to her, creator David Simon called her one day and asked if it was all right to use her name in the show. She, of course, agreed. Category:Characters Category:Season 5 Characters Category:Journalists Category:The Baltimore Sun"
e9de0e50024a,School Receptionist,The Wire,actor: Tyreeka Freamon | seasons: 4,She as the girlfriend of DeAndre McCullough until his death and continues to raise their son.,"The School Receptionist works at Edward J. Tilghman Middle School. Biography Season 4 The receptionist lets Roland Pryzbylewski into Edward J. Tilghman Middle School to meet with Marcia Donnelly and Claudell Withers. Production Appearances *Uncredited appearance. Notes Tyreeka Freamon is one of the prominent characters in The Corner. She as the girlfriend of DeAndre McCullough until his death and continues to raise their son. Tyreeka also appears in a brief role in Season 1, Episode 9 ""Game Day"" of The Wire as the secretary who assists Lester Freamon with ""a couple hundred pages"" at the Baltimore City Board of Elections. Category:Characters Category:Season 4 Characters"
1850e7e73bb7,Raylene Lee,The Wire,"actor: Shamika Cotton | seasons: 4, 5",,Biography Season 4 Season 5 Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters Category:Season 5 Characters
9b9021a57400,Edward Bowers,The Wire,actor: Mark Joy | seasons: 4,,"Edward ""Ed"" Bowers is a property developer in Baltimore City. Biography Season 4 Edward Bowers announced the Phase II renovations of waterfront condominiums, set to open in Spring 2007. He requests that Mayor Royce ensure his median cut on Boston Street. Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters"
847184a8c0d3,Western District Officer,The Wire,actor: Atif Lanier | seasons: 4,,Biography Season 4 Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters Category:Law Enforcement Category:Police Category:Baltimore Police Department
b02bc0a6fbcc,Anna Jeffries,The Wire,actor: Denise Hart | seasons: 4,,Anna Jeffries is the former foster mother of Randy Wagstaff. Biography Season 4 Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters Category:Citizens
a41c7b3882e6,McCulloh Homes addict,The Wire,actor: Unknown | seasons: 1,,A McCulloh Homes addict bought drugs from the Barksdale Organization in 2002. History Season 1 He attempted to buy drugs from Wallace before Johnny Weeks interrupts with counterfeit money. The addict is annoyed to be left with neither the money he spent nor the drugs he purchased as the dealers pursue Weeks. Category:Characters Category:Season 1 Characters
44725b94ea9d,Vincent,The Wire,actor: James Jorsling | seasons: 5,"Another Stanfield soldier called Manny was killed by Omar as he was ambushed leaving the stash-house to go on a food run, Vincent was left alive and tied-up, so that he could pass on the message that Marlo Stanfield wasn't ""man enough"" to face Omar in the street.","Vincent was a soldier in the Stanfield Organization. Biography Season 5 In 2008, Vincent was guarding a Stanfield stash-house when it was robbed by Omar Little. Another Stanfield soldier called Manny was killed by Omar as he was ambushed leaving the stash-house to go on a food run, Vincent was left alive and tied-up, so that he could pass on the message that Marlo Stanfield wasn't ""man enough"" to face Omar in the street. Omar then dumped the drugs that were in the stash-house down the toilet. Vincent was found by fellow Stanfield soldiers Savino Bratton and Cherry. Production"
fdfe60c82348,Monell,The Wire,actor: Corbin Smith | seasons: 4 & 5,,"Monell is a recurring character in The Wire. He is an eighth grade student at Edward Tilghman Middle School during Season 4 of the show. He is seen again as a suspect in a murder in Season 5. Season 4 Monell and his friend Paul have a sexual encounter with a female student named Tiff in the bathroom at school. They enlist Randy Wagstaff to act as their lookout. They spurn Tiff's advances after the encounter and she reports it as a rape. Monell, Paul and Randy are all suspended from school as a result. She later recants her story. Season 5 Monell and DeShawn Fredericks are involved in the murder of Pookie. They are arrested having been seen fleeing the crime scene on Cary Street. They are arrested and taken to the homicide unit for interrogation. Monell is interrogated by Detective Michael Crutchfield who makes it look as though he is co-operating by buying him a McDonalds meal and walking him past the room where DeShawn is being interrogated. DeShawn later implicates Monell as the sh"
db7c0df9c069,Museum security guard,Transformers,gender: Male | species: Human | first: Deus Ex Machina,,"The guard is a guard at the Jasper Museum. He is incredulous to the statements of children but will accept government authority at face value. History The guard was on duty guarding the museum one night when the alarm sounded. He failed to notice the Transformer battle raging outside, but he did discover that a sphere was missing. He then caught and detained Miko trying to exit through a delivery entrance. While waiting for the authorities to arrive, the guard questioned Miko. He listened to Miko's story about researching her history report until Agent Fowler arrived and took custody of her. Category:Humans Category:Human Adults Category:Transformers Prime Category:Minor Characters Category:Characters Category:Minor Characters Category:Nameless designation Category:Males Category:Prime Humans"
4d525e45b3d5,Starscream(Background),Transformers,,,
f7a7aa943cad,Osric,Vikings,actor: Seán McGillicuddy | seasons: Season 6 | first: ''The Lord Giveth'' | last: ''The Last Act'',,Osric is Bishop Aldulf's second-in-command. Biography Season 6 Coming soon... Appearances Category:Characters Category:Male Characters Category:Season 6 Characters Category:Christians Category:Anglo-Saxons Category:Wessexians
de82a79104bb,Gudrid,Vikings,actor: Noella Brennan | seasons: Season 6 | first: ''Lost Souls'' | last: ''The Last Act'',,Gudrid is a Viking settler who travels west with her husband Naad and Ubbe's crew Biography Season 6 Her son is lost at sea. Appearances Category:Characters Category:Female Characters Category:Season 6 Characters Category:Vikings
a56dd6a1f80f,Leof,Vikings,actor: Brendan McCormack | seasons: Season 6 | first: ''It's Only Magic'' | last: ''The Last Act'',,Leof is a soldier in King Alfred's army. Biography Season 6 Coming soon... Appearances Category:Characters Category:Season 6 Characters Category:Male Characters Category:Wessexians Category:Anglo-Saxons Category:Christians
ebd4242d8167,Galan,Vikings,actor: Oliver Price | seasons: Season 6 | first: ''It's Only Magic'' | last: ''The Last Act'',,Galan is a soldier in King Alfred's army. Biography Season 6 Coming soon... Appearances Category:Characters Category:Male Characters Category:Season 6 Characters Category:Wessexians Category:Christians Category:Anglo-Saxons
af4f8908b714,Thorbjorn,Vikings,actor: Noah Syndergaard | seasons: Season 6,,Thorbjorn is a Viking warrior in Kattegat. Biography Season 6 Coming soon... Appearances Category:Characters Category:Male Characters Category:Season 6 Characters Category:Vikings Category:Viking Warriors Category:Norwegian
0a77d4076c28,Edward,Vikings,status: Deseased | born: 820,,Edward the Elder king of the Saxons is the illegitimate son of Elsewith and Bjorn ironside. Biography Personality Relationships Quotes Trivia Category:Characters Category:Male Characters Category:Anglo-Saxons Category:Wessexians Category:Princes Category:Kings Category:Christians Category:House of Wessex
5d4531a5e6eb,Branding Soldier,Westworld,species: Host | gender: Male | actor: Kaiwi Lyman-Mersereau | seasons: Season One,,The Branding solider was a union soldier who attempted to brand Teddy Flood with The Maze emblem. The Adversary References Category:Hosts Category:Male characters Category:Characters Category:Union Army
c1272a1fb925,Bartender (The Original),Westworld,status: Reused | species: Host | gender: Male | actor: Bradford Tatum | seasons: 1,He is always killed by Hector Escaton  during the raid of the Saloon.,"{{DISPLAYTITLE:Bartender (The Original)}} The Bartender is character in HBO's Westworld. He serves as the Bartender at the Mariposa Saloon, the saloon and brothel of Sweetwater]. He is always killed by Hector Escaton during the raid of the Saloon. This host was later repurposed as Peter Abernathy. He is played by Bradford Tatum. ru:Бармен (Оригинал) Category:Hosts Category:Characters Category:Male characters"
5ce42e83ab83,Takoda,Westworld,status: Decomissioned | gender: Male | actor: David Midthunder | seasons: Season Two,"Biography 
TBA
Season Two 
Journey Into Night
Takoda was a Host of the Ghost Nation who was killed by Dolores Abernathy.","Takoda is a character in HBO's Westworld. He is played by David Midthunder. Biography TBA Season Two Journey Into Night Takoda was a Host of the Ghost Nation who was killed by Dolores Abernathy. Eleven days and nine hours later, his core processor unit was removed by Antoine Costa on the orders of Karl Strand to find out what had happened to him. Costa scalped Takoda and found The Maze underneath the skin. Personality TBA Relationships TBA Trivia First member of Ghost Nation that had a name fr:Takoda ru:Такода Category:Characters Category:Decommissioned Category:Hosts Category:Male characters Category:Ghost Nation Category:Victims of Wyatt's gang"
0baaac4343cb,Henry Li,Westworld,species: Human | gender: Male | actor: Eddie Shin | seasons: Season Two,,"Henry Li is a character in Westworld, played by Eddie Shin. He is a Technician in the Behavior Lab and Diagnostics Department. Background TBA Season 1 ""The Stray"" Henry was working in Behavior Lab on a nude male host. While working, he had covered the host with a blanket, presumably to cover it's ""modesty"". Dr. Robert Ford, his superior, arrives and comments about this. Without giving Henry a chance to reply, Ford explained that hosts don't feel cold or ashamed, but only what they technicians tell them. Henry remained silent through the scene and returned to work after Ford turned to Bernard Lowe. Season Two It's unknown whether Henry survived the host-uprising. Personality TBA Relationships Robert Ford Henry respects Robert Ford, referring to him as ""sir"". As Ford lectures him, he doesn't reply, most likely due to fear, respect and the fact that Ford is his superior. Gallery TBA Notes TBA fr:Henry ru:Генри Category:Characters Category:Male characters Category:Westworld Staff Ca"
76e00e5903a0,Todd,Westworld,species: Human | gender: Male | actor: Mason McCulley | seasons: ''The Maze'',,"Todd was a Guest that visited Westworld. Biography Riding with the Gang He and another guest joined Hector Escaton's gang. The night the Man in Black saved Hector Escaton from prison, he thanked the man, since the Foundation he owned apparently saved his sister's life. Later he and his friend went to Sweetwater along Escaton's gang. They started shooting Union Soldiers. As families started approaching the town, Ashley Stubbs gave the order to jam their weapons. They were ""arrested"" for the night. Personality Todd seemed to be one of the guests that enjoyed more violent activities, for which he and his friend joined up with Hector Escaton and his gang of outlaws. Relationships TBA Gallery TBA Notes TBA ru:Тодд Category:Characters Category:Male characters Category:Guests Category:Human"
1cfaeadb7c8b,Futterman,Westworld,species: Human | gender: Male | actor: Mayank Saxena | seasons: Season One,,"is a character in Westworld played by Mayank Saxena. He is a Technician working for Quality Assurance at the Mesa Hub. Background TBA Season One Dissonance Theory After Elsie Hughes failed to extract anything from the Woodcutter-host, Theresa Cullen, Head of QA, ordered Futterman to take over. Season Two It's unknown whether Futterman survived the host-uprising. Personality TBA Relationships TBA Gallery TBA Notes TBA Category:Characters Category:Male characters Category:Westworld Staff Category:Human Category:Technicians"
e1582392c408,Ivan,Westworld,gender: Male | actor: Kanin Howell,,Ivan is a character on HBO's Westworld. He is played by Kanin Howell. Background TBA Season One The Stray TBA Personality TBA Relationships TBA Notes TBA Category:Characters
b30caab6aaea,Deputy Rogers,Westworld,gender: Male | actor: Con Schell,,Deputy Rogers is a character on HBO's Westworld. He is played by Con Schell. Background TBA Season One The Stray TBA Personality TBA Relationships TBA Notes TBA Category:Characters Category:Male characters Category:Hosts Category:Lawman
f39d41c43e78,Lester Abel,Westworld,species: Host | gender: Male,,"Lester ""Rowdy"" Abel is a character on HBO's Westworld. He is a First Generation Host desgined by Arnold Weber at the Argos Initiative. Background TBA Season One ""The Adversary"" Bernard checked out the the 47 First Generation Hosts desgined by Arnold in an alphabetical order. Lester Abel was the first one, just before Dolores Abernathy. Personality TBA Relationships TBA Notes TBA Category:Characters Category:Male characters Category:Hosts Category:Unseen Characters"
bec8fc7e34a5,Arno,Westworld,status: Host | species: Host | gender: Male | actor: Sala Baker,,"Arno is a character on HBO's Westworld. He is played by Sala Baker. Background TBA Season Two Les Écorchés Arno was one of the hosts riding with Lawrence and the William Man in Black. He was the first host from Lawrence's gang that was taken over by Maeve Millay, and she used him to try to take down the William. After hitting the Man in Black in the leg and shooting several times at him, he was shot by guest. Personality TBA Relationships TBA Notes TBA Category:Characters Category:Hosts Category:Male characters"
657c8a524ac5,Settlers,Westworld,"species: Host | gender: Male and Female characters | actor: Various | seasons: Season One, Season Two",,"The settlers of Westworld are hosts who portray the civilian settlers of the Wild West, and are the broadest faction of the Westworld park. Description They include the people of the four main towns (Sweetwater, Las Mudas, Pariah, Escalante), settlers on family farms and ranches, prospectors and outdoor workers, shopkeepers, business owners and staff, and local law enforcement. Outwardly, the hosts of this faction show a wide range of various ethnic ancestries and occupational backgrounds. Aside from consisting of roughly even numbers of male and female characters, the Settlers seem to be the only faction other than the Ghost Nation to include child characters. As civilian characters, most of these hosts are unarmed, or at most armed with small personal defence handguns (e.g. revolvers among some townsmen, Maeve's derringer). The most heavily armed settler characters are those working for law enforcement, such as sheriffs (e.g. Pickett, Reed), their deputies (Rogers, Roe), posse "
