char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
b900ab1e0954,Turk (The Conspiracy),Prison Break,,"Post-Death
Turk was mentioned by Tom Paxton to find out who tried to kill him. Turk was mentioned after his death. Turk plays a major role after his death: he made Paxton's cover blown.",Turk is a character who appears in Prison Break - The Conspiracy (Game). He was sent by Jack Mannix to kill Lincoln Burrows and Tom Paxton. Biography Background Turk was a Second Company operative sent secretly undercover in Fox River State Penitentiary along another Company hitman Tom Paxton. He was send by Jack Mannix to kill both Tom Paxton and Lincoln Burrows. Prison Break - The Conspiracy Turk was a Company operative sent to kill Lincoln Burrows and Company spy Tom Paxton by Special Agent Mannix because Paxton was aware of Mannix links with the Italian Mob. He found Lincoln on the floor in Fox River after T-Bag and other inmates jumped him and kidnapped Bob Hudson. Turk lead Lincoln down into a hallway full of steamed pipes after he lied to him about the whereabouts of Scofield. Lincoln lost Turk in all the steam and Turk tried to strangle Lincoln using a busted steam pipe as a garrote. Lincoln eventually fought off Turk and he inadvertently shoved him off a high ledge. Burrows
0c6f635af75c,"""Avocado"" Balz-Johnson (The Conspiracy)",Prison Break,played by: [http://www.youtube.com/watch?v=egPXCZomKTI&feature=related Unknown voice actor] (Deutch) [http://www.youtube.com/watch?v=CFJDuEu9CHk Unknown voice actor] (French),"Actor Daniel Allar didn't do his voice, because he died before the new game was made.","You may be looking for his counterpart in the show. ""Avocado"" Balz-Johnson is a character who appears in Prison Break - The Conspiracy (Game). Biography Prison Break - The Conspiracy A prisoner inside Fox River; Avocado attacked Special Agent Paxton before he get in his cell for unknown reason he grab him against the cell door before being knocked out by Paxton. Later Avocado was spotted by Paxton while he was in the infirmary in waiting for the doc before doing a nerves crisis, he became extremely violent but was kicked by C.O Jones. Appearances Trivia Avocado seems to have nerves problems. Actor Daniel Allar didn't do his voice, because he died before the new game was made. Avocado's appearances is slightly different: he doesn't have a beard and seems more stronger. Category:Criminals Category:Living characters Category:Prison Break - The Conspiracy characters Balz-Johnson, ""Avocado"" (The Conspiracy) Balz-Johnson, ""Avocado"" (The Conspiracy)"
9e554399d2ab,Sara Tancredi (The Conspiracy),Prison Break,played by: [http://www.youtube.com/watch?v=sDIco3gu9ag Unknown voice actor] (English),,"You may be looking for her counterpart in the show. Sara Tancredi is a character who appears in Prison Break - The Conspiracy (Game). Biography Background Raised in Chicago, Sara Tancredi's ambitions to be a doctor began when she was very young. While at Northwestern University, she was introduced to the works of Mahatma Gandhi and decided to become a humanitarian, which later influenced her decision to work at Fox River State Penitentiary. She has also won at least one Humanitarians Award. (1x1) Another factor which contributed to her occupational choice was her past morphine addiction. (1x16) At 29 years old, Dr. Sara Tancredi was one of the few doctors working at Fox River. Her chosen occupation became a constant source of stress for her father. Sara is the only child of the Governor of Illinois, Frank Tancredi. Due to her father's hectic political career and vastly differing beliefs, Sara did not have a close relationship with her father. Her mother is already dead. (2x7) Prison"
051a7019988a,Louis Patterson (The Conspiracy),Prison Break,played by: [http://www.youtube.com/watch?v=ESK3ysDGLjo Unknown voice actor] (English) [http://www.youtube.com/watch?v=CFJDuEu9CHk Unknown voice actor] (French) [http://www.youtube.com/watch?v=a_yIAON13_E&feature=related Unknown voice actor] (Slovak) [http://www.youtube.com/watch?v=AFi2n4G9puE Unknown voice actor] (Deutch),,"You may be looking for his counterpart in the show. Louis Patterson is a character who appears in Prison Break - The Conspiracy (Game). Biography Prison Break - The Conspiracy Patterson was first seen when new inmates came including Paxton and Michael and said that they should going to Bellick. Patterson was later seen with Lincoln Burrows when he brought him not far from the yard. Patterson said that Burrows should move his ass. Patterson then waited until Bellick came with Teets' letter. While Patterson talked to Say Davis, he was going to Becky Gerber. While Patterson and Becky were flirting, Paxton did steal the letter. Patterson seen by Paxton at the second floor, but Patterson didn't saw it was Paxton. Patterson was there when Westmoreland faked a heart attack, while Paxton then left the PI garden. Appearances Chapter 1 Chapter 7 Category:Characters portrayed by unknown performers Category:Living characters Category:Fox River Corrections Officers Patterson, Louis (The Conspi"
e9d7afc9667a,Judy Pope (The Conspiracy),Prison Break,,,"Judy Pope is the wife of Henry Pope. She was mentioned by Henry, because of the Taj Mahal. Trivia Although not seen, her story is high likely the same as her show counterpart, and she would be the only character to do so. Category:Living characters Category:Characters Category:Unseen Characters Category:Prison Break - The Conspiracy characters"
111d94014f33,Ann Westmoreland (The Conspiracy),Prison Break,,,"Ann Westmoreland was the wife of Charles Westmoreland. Somehow, Tom Paxton was aware of her extinse. Westmoreland, Ann (The Conspiracy) Westmoreland, Ann (The Conspiracy) Westmoreland, Ann (The Conspiracy)"
7bcef1cd2f4e,Katie Welch (The Conspiracy),Prison Break,,,Katie Welch was a nurse who worked with Sara Tancredi in Fox River. Biography Prison Break - The Conspiracy Appearances Category:Characters portrayed by unknown performers Category:Living characters Category:Prison Break - The Conspiracy characters Category:Characters
db4e5e9e5c01,Gus Fiorello (The Conspiracy),Prison Break,played by: Rick Pasqualone (English) [http://www.youtube.com/watch?v=Oi-oioqEZxw&feature=related Unknown voice actor] (Deutch),,"Gus Fiorello was sent back to Fox River for an unknown reason. He talked to Roy Geary, who called him ""dumbass"". Biography Background Prison Break - The Conspiracy Gus was sent back to Fox River. Roy Geary called him a ""dumbass"" for calling Geary a boss. Later he was mentioned in Chapter 2, when Fiorello lost his shank. Appearances Chapter 1 Trivia Gus Fiorello and Roy Geary never shared scenes together in Prison Break. Notes and references Category:Characters of unknown sentences Category:Characters with unknown crimes Category:Criminals Category:Characters portrayed by unknown performers Category:Living characters Category:Fox River Inmates Category:Characters Category:Prison Break - The Conspiracy characters"
dd715d58d7ac,Restaurant Waiter,Prison Break,played by: Brian Vestal,,This waiter worked Sara Tancredi briefly when she gave money to him to set up Company official Lisa Tabak. Biography Season 4 Appearances Category:Living characters Category:Season 4 characters Category:Characters
75f081513be6,Vagrant (I),Prison Break,played by: Wayne Dehart,,"This vagrant met Alexander Mahone while he searching in the bag for evidence to find Michael Scofield and Lincoln Burrows. Biography Season 2 Appearances Trivia The actor, Wayne Dehart also played Vagrant (II) in the episode Wash. The actor had a similar role in the 2004 film: The Day After Tomorrow. This character lead them to Michael Scofield and Lincoln Burrows, while his other character, Vagrant (II) lead to him, when Michael and Lincoln say to the false Cooper Green who lead to him. Category:Season 2 characters Category:Living characters Category:Characters"
534f64fb737e,Vagrant (II),Prison Break,played by: Wayne Dehart,,"This vagrant was briefly seen when the fake Cooper Green came across him, after Lincoln Burrows and Michael Scofield led him to the phone. Biography Season 2 Appearances Trivia The actor, is played by Wayne Dehart, who also played Vagrant (I) in Scan. He led Lincoln Burrows and Michael Scofield to him, while in the episode Scan, he led him to Lincoln Burrows and Michael Scofield. Category:Season 2 characters Category:Living characters Category:Characters"
58eeaa804913,Tim Giles,Prison Break,played by: Keed Diamond,,Biography Season 1 Apppearances Category:Living characters Category:Characters Category:Season 1 characters Category:Prison Break characters Category:Lawyers
5d0b943b4b4f,Stroker (The Conspiracy),Prison Break,played by: [http://www.youtube.com/watch?v=fLpGYVIAyRU Unknown voice actor] (English),"If he indeed captured Rizzo Green, he could killed him, since his fate is unknown.","Stroker appeared in Prison Break - The Conspiracy (Game). He tried to get Sara Tancredi during the Big Riot. Biography Prison Break - The Conspiracy Stroker was at the hospital of Fox River. Stroker was seen when Sara Tancredi did close the door and did put a table in front of it. Stroker's only line was: Come on, doc. He was seen at the same place Rizzo Green, and 2 other unidentified Fox River inmates. Stroker did survived, since there did shoot no one at his place. Appearances Trivia He's unnamed, but as it shares many things with season 1, can it be said that it's the same guy. As can be seen in Chapter 4, his counterpart survived in the Game. He didn't captured Sara during the Game events. It's unknown if he did captured Rizzo Green during the Big Riot. If he indeed captured Rizzo Green, he could killed him, since his fate is unknown. Category:Characters of unknown sentences Category:Characters with unknown crimes Category:Characters portrayed by unknown performers Category:Cr"
f3ea5c52f0e6,Svetlana Dunaeva,Prison Break,played by: Katya Klimova,,"Biography Season 1 Season 2 Appearances Trivia She has mostly the same name as her American counterpart. She will appear in season 2. She wears glasses, which her American counterpart doesn't has. Incidentally, she doesn't wear glasses at all. Category:Living characters Category:Characters Category:Pobeg characters"
bce07a19ad5e,Henry Pope (Pobeg),Prison Break,,,Trivia He did met Manche Sanchez on-screen in Pobeg. Category:New infobox needed Category:Living characters Category:Pobeg characters Category:Characters
b7984eb6582d,John Abruzzi (Pobeg),Prison Break,,,"You maybe looking for his American counterpart. Biography Season 1 Season 2 Appearances Trivia He was first in the same cell as his enemy, T-Bag. In the show, he had an other cellmate, Gus Fiorello. He was also seen smoking in Pobeg, while Peter Stormare as Abruzzi never smoked cigarettes on-screen. He also had 2 sons, instead of 1 son. Also, all his children were older then in the American show. His cell is cell 137. He has a meeting with Nick Savrinn in episode 20 in prison, instead of talking with him over the phone. Category:Criminals Category:Living characters Category:Pobeg characters Category:Characters"
6258766359c4,News anchor,Prison Break,played by: Tim Ryan,,Biography Season 4 Appearances Category:Season 4 characters Category:Characters Category:Living characters
326756d87840,Air strip controller,Prison Break,played by: Doug James,,"This air strip controller was checking Maggio and his friend. Biography Season 1 When Maggio and his friend were waiting for Abruzzi and his team, this man was checking out them. He asked how long they will wait. Maggio answered that it won't be long. When this man did walk away, he did report it. Appearances Category:Season 1 characters Category:Living characters Category:Characters"
be9e849db29e,Orderly (Flight),Prison Break,played by: David Alan Anderson,,"An orderly helped Henry Pope during the breakout of the Fox River Eight. Biography Season 1 This orderly discovered that one of the people from the doctors has left open the door for the Fox River 8. This let them to talk with Katie Welch, who revealed that Sara Tancredi feelt something for Scofield. Appearances Category:Living characters Category:Season 1 characters Category:Characters"
05667d85532a,Weapons Dealer,Prison Break,played by: Karl Anderson,"Appearances
Wash 

Trivia
He's credited as Gun Dealer.www.imdb.com

See also
Ironic deaths

Notes and references

Category:Criminals
Category:Season 2 characters
Category:Characters
Category:Deceased characters
Category:Killed by Paul Kellerman","The Weapons Dealer obtained and sold unregistered weapons. He scraped off the product serial on each of his weapons to throw off ballistics incase his customers are shooting at anything other than tin cans. Biography Season 2 Paul Kellerman bought a sniper rifle from him, while checking the weapon out he quickly took out his glock and shot the Weapons Dealer in the chest. He then shoots him in the head and leaves with the Weapon Dealer's car. Appearances Wash Trivia He's credited as Gun Dealer.www.imdb.com See also Ironic deaths Notes and references Category:Criminals Category:Season 2 characters Category:Characters Category:Deceased characters Category:Killed by Paul Kellerman"
75c8839ccc8e,Trucker,Prison Break,played by: David Parker,"When the truck later stopped, he was shot to death. Post-Death
Michael and Sara discovered that someone followed them, but they escaped out of the truck. The Company Hitman followed them, but he was accidentally killed by Michael.","This trucker gave Michael and Sara a place to hide in his truck. Biography Season 4 This trucker gave Michael Scofield and Sara Tancredi a place to hide in his truck. When the truck later stopped, he was shot to death. Post-Death Michael and Sara discovered that someone followed them, but they escaped out of the truck. The Company Hitman followed them, but he was accidentally killed by Michael. He then revealed that he wasn't send by General Jonathan Krantz, but by someone else. Appearances The Mother Lode Category:Season 4 characters Category:Deceased characters Category:Characters"
872107502a12,Tech,Prison Break,played by: George LePorte,,"This tech held at gunpoint by Michael Scofield, so he could capture Randinsky. Biography Season 4 Michael did held this man at gunpoint, so that the plane with Vincent Sandinsky did land and so that he could capture Sandinsky. However, his plan failed when Lincoln Burrows' gang captured him first. Appearances Category:Living characters Category:Season 4 characters Category:Characters"
3b7475d238c9,Foley,Prison Break,played by: Katherine Willis,,"Foley was an FBI agent during the episode Manhunt. Biography Season 2 Agent Foley was seen behind Mahone, when he had a press conference about the Fox River Eight. She later followed him with Ives when he was talking with Henry Pope. She later also talked with Mahone when he asked about English Street, Fitz Street and Percy Street. She said where it all did lead too. She later talked with Sara Tancredi and asked if she remembered what she had done. Appearances Category:Season 2 characters Category:Living characters Category:Characters"
0748658e978d,Vincent Sandinsky's bodyguard (I),Prison Break,played by: Dominic Pace,"Post-Death
Vincent Sandinsky was brought to a suite in Miami with Lincoln Burrows' gang. Category:Criminals
Category:Company operatives
Category:Characters
Category:Season 4 characters
Category:Deceased characters
Category:Killed by Alexander Mahone
Category:Bodyguards","This bodyguard worked for Christina Scofield to pick-up Vincent Sandinsky. Biography Season 4 This bodyguard followed Michael and Sara with another bodyguard. This bodyguard then waited for Vincent Sandinsky, but he was captured by Michael and Sara. This followed in an event where 2 cars chased behind them. However, Michael and Sara were too late. When they came out the car, Mahone shot him and the other 2 bodyguards dead. Post-Death Vincent Sandinsky was brought to a suite in Miami with Lincoln Burrows' gang. Appearances Versus Trivia His nationality is possibly Turkish, meaning that maybe Erol Tabak has been involved in the conspiracy against General Jonathan Krantz, which is quite possible since that Lisa Tabak have been involved in the conspiracy as well. Category:Criminals Category:Company operatives Category:Characters Category:Season 4 characters Category:Deceased characters Category:Killed by Alexander Mahone Category:Bodyguards"
27816dad6c9f,Vincent Sandinsky's bodyguard (III),Prison Break,played by: Tanner Gill,"Biography
Season 4

Appearances
Versus 

Trivia
With his death, Mahone killed 5 people in a row in 3 consecutive episodes: Scott Carruth (The Sunshine State), Petre (The Mother Lode), then Vincent Sandinsky's first bodyguard ad Vincent Sandinsky's second bodyguard, followed by himself. Category:BodyguardsCategory:Criminals
Category:Deceased characters
Category:Killed by Alexander MahoneCategory:Season 4 characters","Biography Season 4 Appearances Versus Trivia With his death, Mahone killed 5 people in a row in 3 consecutive episodes: Scott Carruth (The Sunshine State), Petre (The Mother Lode), then Vincent Sandinsky's first bodyguard ad Vincent Sandinsky's second bodyguard, followed by himself. Coincidentally, they all were involved in The Company somehow. Category:BodyguardsCategory:Criminals Category:Deceased characters Category:Killed by Alexander MahoneCategory:Season 4 characters"
dc5066fda0c3,Caroline Reynolds' granddaughter,Prison Break,played by: Ashley Boetcher,,"She remains unnamed, and is the granddaughter of Caroline Reynolds. Biography Season 1 She is seen running around, and later watching T.V. with her brother at her grandmother's cottage in Trinidad, Colorado. Caroline Reynolds provides her grandchildren with snacks as she speaks on the phone with Paul Kellerman about Veronica Donovan's interest in Lincoln Burrows case. thumb|258x258px|Caroline Reynolds with her Grandchildren. Appearances Allen Trivia Terrence Steadman could possibly be her grandfather since he and his sister were involved in an incestuous relationship. Reynold's granddaughter is credited as 'Garlic Cutter's Grandchild'. Category:Characters Category:Season 1 characters Category:Living characters"
b80d4e7b378c,Accouncer,Prison Break,played by: David Grant Wright,,"An accouncer was there to talk to the folk. He then did give Naveen Banerjee a hand so that he could talk. However, he was shot immedialitally dead. Biography Season 4 Appearances Category:Characters Category:Season 4 characters Category:Living characters"
cc0eeed67a3a,Marvin Mancia,Prison Break,played by: Marvin Mancia,,"Marvin Mancia was in the miltairy and around the 40 or 50 years old. Family Daughter - Daughter Biography Background Marvin Mancia became at some point a father. Marvin also had a driver license and became a staff writer at an unknown paper. Season 4 While searching for the name of Stuart Tuxhorn's driver, his name was in one of the many files searched by the Scylla Team in orders from Alexander Mahone. Later, when Sara was arrested and brought to Miami-Dade Penitentiary Women's Facility, he did write over that part. His status is later unknown, because he was missing for unknown reasons. Appearances Trivia Marvin Mancia was named after one of the graphic designers of the show, and all the images depicting this character were actually the graphic designer himself. The name of the character was revealed in a prop. His name appeared at the same time as Terrence Steadman's who was thought to be dead. It's not known if he knows that the Scylla Team was looking through his file. De"
9557f1e46470,John King,Prison Break,,,Biography Season 2 Category:Unseen Characters Category:Season 2 characters Category:Characters of unknown status Category:Characters
920dab135b60,Michael Kock,Prison Break,,,Biography Season 2 Category:Unseen Characters Category:Season 2 characters Category:Characters of unknown status Category:Characters
04ea94fec33d,Bob Hudson (The Conspiracy),Prison Break,,"Story 2
Bob Hudson was possibly attacking another Fox River Inmate and then was killed by T-Bag, because he was trapped200px. Story 3
Or non of the 2 men is Bob Hudson and Bob Hudson died at another place at Fox River, however it's never revealed. Story 4
Since T-Bag wasn't at the cells and Lincoln was attacked, Bob Hudson could being brought to the showers where he died, but it's never shown on-screen.","Bob Hudson was a Correction Officer at Fox River. Since it's not revealed which of the 2 men was Bob Hudson and no video showed his status, his status is unknown. Biography Prison Break - The Conspiracy Story 1 Bob Hudson was possibly stabbed by T-Bag or another Fox River Inmate200px. Story 2 Bob Hudson was possibly attacking another Fox River Inmate and then was killed by T-Bag, because he was trapped200px. Story 3 Or non of the 2 men is Bob Hudson and Bob Hudson died at another place at Fox River, however it's never revealed. Story 4 Since T-Bag wasn't at the cells and Lincoln was attacked, Bob Hudson could being brought to the showers where he died, but it's never shown on-screen. Appearances Trivia No video has showed Bob Hudson's fate and his body wasn't seen at the place of the cells. His body is possibly the one that got stabbed or the other guard who attacked T-Bag during the riot. Bob Hudson could being one of this 2 men, but it's never revealed which one. Since it was "
