char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
9e15c97eafe2,Bryce (Criminal),Marvel Cinematic Universe,species: Human | gender: Male | actor: David Chen | status: In Custody,,"Bryce is a criminal based in Harlem. Biography New York Criminal Encountering Luke Cage Bryce and Michael entered Willie Gomez's store in Harlem and began robbing it. Bryce held Gomez and the store's other occupant, Method Man, at gunpoint while Michael stole cash from the register. Bryce took off his mask and explained to Meth that he did not like holding him up, having grown up listening to Wu-Tang Clan, but was doing it out of necessity. Michael angrily told him to put his mask back on and watch the door, and Bryce hit back at him for saying his real name. Luke Cage then entered and Bryce recognized him just before Cage knocked him out. Equipment Weapons : Bryce used this handgun to hold store owner Willie Gomez and Method Man at gunpoint during a robbery together with his partner Michael, and he was quickly knocked down by Luke Cage before having the chance to use the gun. Relationships Allies Michael Enemies Willie Gomez Clifford Smith/Method Man Luke Cage References Categ"
22ca9a39df38,Michael (Thief),Marvel Cinematic Universe,species: Human | gender: Male | actor: Andrew Casanova | status: In Custody,,"Michael is a criminal based in Harlem. Biography Michael and Bryce entered Willie Gomez's store in Harlem and began robbing it. Bryce held Gomez and the store's other occupant, Method Man, at gunpoint while Michael stole cash from the register. Bryce took off his mask and explained to Meth that he did not like holding him up, having grown up listening to Wu-Tang Clan, but was doing it out of necessity. Michael angrily told him to put his mask back on and watch the door, and Bryce hit back at him for saying his real name. Luke Cage then entered and Bryce recognised him just before Cage knocked him out. Michael shot Cage several times to no effect. Cage advanced on Michael and demanded that he hand over his phone, which he did. Michael then attempted to explain himself before Cage knocked him out. Equipment Weapons : Michael carried this gun during a robbery on Willie Gomez together with Bryce. Just as Luke Cage entered into the shop and knocked Bryce down, Michael shot at him, but "
2cd9ee0748ce,Nandi Tyler,Marvel Cinematic Universe,species: Human | gender: Female | actor: Antonique Smith | status: In Custody,"Changing Gears Towards Bushmaster
Piranha Jones' Death
Mark Higgins, Cockroach Hamilton, and Ray Ray's heads were found on posts. Tom Ridenhour's Death
Tyler later heard that Tom Ridenhour was shot, so she arrived to investigate. Tyler and Mark Bailey then went to find evidence linking Mariah Dillard to Ridenhour's death.","Detective Nandi Tyler is a former classmate and rival of Misty Knight who took over her position in the New York City Police Department after she got her arm cut off by Bakuto in the Destruction of Midland Circle. Biography Early Life Meeting Misty Knight Nandi Tyler attended DeWitt Clinton High School, and was one year ahead of Misty Knight. They both played on the same varsity basketball team. During a tournament in Philadelphia, Tyler and her teammate Tasha Bowles made a deal. Bowles stole and iPod and Tyler stole wallets. However, Tyler never stole the wallets, then proceeded to rat out Bowles so that she could be the best players. Karma got the best as Tyler twisted her knee, allowing Misty to take her place on the team. Investigation of Dontrell Hamilton Clashing with Misty Knight Tyler got a job at the 29th Precinct Police Station following Misty Knight's forced absence when she lost an arm in the Excavation of Midland Circle. Months later, Knight returned and asked for her d"
d9dcd7364b7f,Sonny Burch,Marvel Cinematic Universe,species: Human | gender: Male | actor: Walton Goggins | status: In Custody,,"Sonny Burch is a criminal, restaurateur, and black-market technology dealer with connections in the FBI. Over the course of two years after the Avengers Civil War, Burch was contacted by Hank Pym and Hope van Dyne, who requested import materials for the Quantum Tunnel. However, Burch double-crossed them and sought the Mobile Laboratory for himself when he realized the potential profits to be made from Pym's research. During his chase for the laboratory, Burch was confronted by Ant-Man, Ghost and X-Con Security Consultants. Following a high-speed pursuit, Burch and his subordinates were arrested by the SFPD. Biography Notable Criminal Selling Quantum Technology Sonny Burch became known in a criminal underworld as a notorious black-market technology dealer. In order to keep his illicit activity in an appropriate state, Burch came into a contract with Stoltz, bribing him for information and security from the FBI. Hiring several mercenaries and criminals, such as former MI6 member Uzman"
683f6f6826d7,Gideon Shaw,Marvel Cinematic Universe,species: Human | gender: Male | actor: R.A. Guirand | status: In Custody,,"Gideon Shaw is a childhood friend of John McIver and member of the Stylers. Biography Growing Up in Jamaica Gideon Shaw grew up in Kingston with John McIver and Sheldon, and considered himself as an older brother figure to McIver. Shaw knew about McIver's experience with the Stokes Crime Family that resulted in him losing his family and everything he ever had. Together with McIver, Shaw listened to Anansi who would tell them stories about the ""man on top of the hill."" Helping McIver |Shaw talks with Misty Knight Years later, Shaw moved from Jamaica to New York City and when Bushmaster returned to get his revenge on the Stokes Crime Family, Shaw agreed to help him. Snaw purchased a warehouse in Brooklyn, which was previously owned by the Yardies and later by the Stylers. However, Shaw was arrested for a broken taillight and a weed possession in New Jersey and was put at the ICE facility in Kearny Point. As Homeland Security flagged Shaw for his links to the Stylers, ICE groomed him "
e095faf90af2,Uzman,Marvel Cinematic Universe,species: Human | gender: Male | actor: Divian Ladwa | status: In Custody,,"Uzman is a former member of MI6 who was hired by Sonny Burch as his personal enforcer. Biography Working for MI6 Uzman was recruited by the MI6 and he proved himself as a master at extracting needed information. Working for MI6, Uzman created his own type of sedative that makes a person extremely suggestible. However, Uzman later left the MI6 and was hired by black-market dealer Sonny Burch. Battle at the Oui |Uzman talks with Sonny Burch at the Oui Before his meeting with a contact, Sonny Burch ordered his subordinates to guard the Oui while he was discussing his next moves with Uzman. Later, Hope van Dyne arrived at the restaurant in order to purchase Quantum Stabilizer and gave Burch his money. Uzman checked the bag with money and stayed with Burch while he informed van Dyne that he knew who she is and refused to sell a device to her. |Uzman is defeated by Wasp When van Dyne left, Burch and his gang prepared to leave the restaurant. Burch proposed that van Dyne and Hank Pym are w"
0606e98263d3,Ty,Marvel Cinematic Universe,species: Human | gender: Male | actor: Adam Shippey | status: In Custody,,"Ty is a henchman hired by Diamondback. Biography Working for Diamondback Attack on Harlem's Paradise When Diamondback, Shades, and several of their henchmen, Lopes decided to come along with them in order to capture several important political figures in order to evade the New York City Police Department's siege. Lopes, along with several of Diamondback's henchmen came into Harlem's Paradise and shot at Misty Knight in hopes of killing her, however Knight was shielded by Luke Cage, who was unaffected by the bullets. Later Diamondback assigns Ty to guard Damon Boone and tells Ty to keep a gun pointed at Boone under he returns. Later when Diamondback returns he has Ty leave Cage battled Diamondback's henchmen and defeated them while Diamondback waits for Cage. Later, on a police unit lead by Mario Green, came into Harlem's Paradise and arrested Cage, Shades, Sugar, Lopes, Ty, and the rest of Diamondback's henchmen and brought them to a police station for questioning. Relationships Al"
0b17155bc31b,Snowflake,Marvel Cinematic Universe,gender: Female | actor: Brooke Williams | status: In Custody,"She traveled with Sarge on many planets, helping him to put an end to the Shrike plague created by Izel, and was noticeable because of her constant belief that some of the people she murdered would be reincarnated as butterflies. Snowflake asked him about Tinker but the mercenary informed her of his death. Pax continued to complain about Snowflake getting Fox killed, but she defended herself as wanting the man to be reincarnated as a butterfly.","Snowflake is a mercenary and former member of Sarge's Squad. She traveled with Sarge on many planets, helping him to put an end to the Shrike plague created by Izel, and was noticeable because of her constant belief that some of the people she murdered would be reincarnated as butterflies. Upon arriving on Earth, Snowflake helped in the capture of S.H.I.E.L.D. agent Melinda May, whose fighting skills she came to admire, but was eventually captured in turn along with Sarge and imprisoned in the Lighthouse. She was released after Sarge struck a deal with Alphonso Mackenzie, Snowflake joined in a mission to prevent the Shrike from destroying Earth, but was horrified upon realizing that Sarge was willing to let her die if it could help kill Izel. Snowflake helped S.H.I.E.L.D. to find and defuse the Atom Bomb Sarge planned on using. Despite this assistance, and her newfound relationship with Deke Shaw, she was imprisoned again on Daisy Johnson's orders in the aftermath of the destruction o"
40401e52c08c,Keely,Marvel Cinematic Universe,species: Human | gender: Male | actor: David Marston Fobbs | status: In Custody,,"Keely is an inmate at Seagate Penitentiary who was often sent into an intervention with the other prison mates led by Reva Connors. Biography Seagate Inmate Keely was incarcerated in Seagate Penitentiary and went to psychology meetings with Reva Connors. He witnessed Carl Lucas reverse the notion and ask Connors questions. This ended the meeting. The next day, Connors talked about how Jimmy Quinto took a plea deal. Squabbles doubted it, but Keely pointed out that he wasn't at the meeting. Relationships Allies Reva Connors † - Counselor Carl Lucas - Co-Inmate Squabbles † - Co-Inmate Jimmy Quinto - Former Co-Inmate Gallery References Category:Characters Category:Luke Cage (TV series) Characters Category:Humans Category:Males Category:Black Hair Category:Brown Eyes Category:Criminals Category:Seagate Penitentiary Inmates"
dfebd9d55317,Crank,Marvel Cinematic Universe,species: Human | gender: Male | actor: Sky Lakota-Lynch | status: In Custody,"Going to the Golden Tiger's nightclub, Crank learned that Ho and his men had been killed by a guy with a glowing fist, and nobody knew he would replace him.","Crank is a member of Ryhno's Gang. He was present with Ryhno when the gang found an injured Danny Rand and tried to ransom him to the Golden Tigers. Crank would become Davos' most loyal disciple, killing Ryhno for his disloyalty, and later murdering BB before being defeated by Colleen Wing. Biography Ryhno's Gang Crank was a member of Ryhno's Gang, and went to check on Ho, the leader of the Golden Tigers, who wanted to make peace between the gangs in New York. Going to the Golden Tiger's nightclub, Crank learned that Ho and his men had been killed by a guy with a glowing fist, and nobody knew he would replace him. Crank returned to Ryhno with the news, and that there was no deal for now. Alliance with Davos Ho's killer greeted the gang, showing off his power in awe to Ryhno, and made an alliance to help him. Davos told the gang to come to Eden Towers where they would be given food, supplies, and taught martial arts to fight their enemies. Upon going to the location, Davos warmly we"
a267b8b1134a,Torx,Marvel Cinematic Universe,species: Human | gender: Female | actor: Jowin Marie Batoon | status: In Custody,Davos took it as him being on the opposition and killed him.,"Torx is a member of Ryhno's Gang. She was present with Ryhno when the gang found an injured Danny Rand and tried to ransom him to the Golden Tigers. Biography Triad War Ryhno's Gang Torx was a member of Ryhno's Gang and witnessed Colleen Wing offer shelter as she knew they were struggling with the gang war. A few days later, the gang kidnapped an injured Danny Rand. They attempted to use him to get money, but were stopped by Detective Misty Knight, who fired her gun as a warning shot. Ryhno finally gave Rand to them. Torx found a man with a red fist attacking a building and ran in to see the aftermath. Davos' Gang Ryhno's Gang was soon recruited by Davos (the man with the red fist). They trained with Davos until he took them to Henry Yip with the intention of apologizing for attacking. Davos then offered Yip protection, but he refused saying he did not want to be on any side. Davos took it as him being on the opposition and killed him. Ryhno immediately wanted to leave the gang, but "
7edfdd12c3ca,Tammy Hattley,Marvel Cinematic Universe,species: Human | gender: Female | actor: Kate Udall | status: In Custody,"Both Tower and DiMolina ultimately dismissed Hattley's offer, despite her arguments, as Fisk was a notorious criminal responsible for the death of multiple NYPD officers and civilians. Multiple agents died and got hurt. Fisk told them that Poindexter gave the Albanians a chance to surrender, but they shot, so Poindexter killed in self-defense.","Tammy Hattley is the former Special Agent in Charge of the FBI New York Crime Division who was forced by Wilson Fisk into helping his return to power. Hattley had used her position to put Ray Nadeem in charge of Fisk's transfer out of Rikers Island and also gave Fisk all the resources to rebuild his own criminal empire. However, once Nadeem attempted to expose Fisk, Hattley forced him to obey Fisk's orders as well, which eventually led to Nadeem betraying Fisk and exposing his control over the FBI agents, including Hattley, until she and everyone under Fisk's control were finally exposed and arrested for all their crimes. Biography Early Life Father's White Lies As a child, Hattley lived with her father who worked as a trucker who mostly hauled chemical tankers. He sometimes brought barrels with chemicals in their house. Hattley had a nightmare while thinking about what could happen with those chemicals. Her father learned about Hattley's fears and showed her a decal on a barrel with"
6edd66f0c602,Michael Kemp,Marvel Cinematic Universe,species: Human | gender: Male | actor: Luke Robertson | status: In Custody,,"Michael Kemp is a criminal who was arrested and incarcerated in Rikers Island. With the help of the Nelson and Murdock law firm, Kemp got a reduced sentence. Biography Michael Kemp was a low-level criminal based in New York City who briefly worked with the Albanian Syndicate, usually doing small chores. Eventually, Kemp was arrested and imprisoned in Rikers Island. Nelson and Murdock were assigned as his lawyers, as their juridical assistance allowed Kemp to reduce his sentence by sixteen years. Kemp decided to quietly serve his sentence, earning a degree in psychology. |Kemp is talking with Matt Murdock Kemp was informed that his lawyers requested for meeting with him. Cheerful, Kemp met Matt Murdock at the meeting room, embracing his lawyer and asking where is Foggy Nelson. Murdock told him that Nelson and Murdock is over and they are not working together anymore. He then asked Kemp for help, keeping it a secret from anyone, even Nelson. Kemp agreed and Murdock questioned him about"
961ca0b2a382,Felix Manning,Marvel Cinematic Universe,species: Human | gender: Male | actor: Joe Jones | status: In Custody,"Failing to ensure Karen Page's death, Manning was kidnapped by Daredevil, who forced him to reveal the details of Fisk and Marianna's wedding. Manning went on to prove he knew that Page's past drug addiction had led to the death of her brother, Kevin Page, in a car crash before commenting that drug addicts really did destroy families like hers. |Manning arranges Julie Barnes' murder
Following Poindexter's attack onto the New York Bulletin, which had resulted in Jasper Evans being assassinated before he could go on record, as well as Daredevil being blamed for the entire incident, Fisk began to fear that Poindexter's mental state could begin falling apart, and he could be at risk of turning against Fisk out of guilt.","Felix Manning is a fixer hired by Wilson Fisk to aid with Fisk's return to power. Manning oversaw the protection of Vanessa Marianna and used various methods to silence anybody who had challenged Fisk's return, which included blackmailing Foggy Nelson's family and threatening to have Ray Nadeem accused of murder. Failing to ensure Karen Page's death, Manning was kidnapped by Daredevil, who forced him to reveal the details of Fisk and Marianna's wedding. Manning agreed to testify in exchange for Daredevil sparing his life, and so he was arrested. Biography Early Tasks Guarding Vanessa Marianna Under the employment of Wilson Fisk, Manning was recruited to ensure Vanessa Marianna was safe while on the run. During this time, Marianna had insisted upon going to Spain, just as Fisk was attacked by the Albanian Syndicate. When Fisk learned of this, he demanded that Manning move Marianna to somewhere even closer to New York City where she would be safer. Manning ensured that Fisk's cash coul"
3cc5020ad98e,Vic Jusufi,Marvel Cinematic Universe,species: Human | gender: Male | actor: James Biberi | status: In Custody,"However, Fisk survived because of Benjamin Poindexter who killed the attacking gang members, including Jusufi's cousin.","Vic Jusufi is the former leader of the Albanian Syndicate and an inmate in Rikers Island. Biography Arrested by the FBI Being a leader of the Albanian Syndicate, Jusufi was arrested by the FBI and incarcerated inside Rikers Island. In a prison, Jusufi heard some rumors that Albanians were arrested because of Wilson Fisk who cut a deal with FBI and was released. In order to revenge, Jusufi sent a team, led by his cousin to ambush the convoy and eliminate Fisk. However, Fisk survived because of Benjamin Poindexter who killed the attacking gang members, including Jusufi's cousin. Approaching Matt Murdock Still inside Rikers Island, Jusufi learned that someone asked Michael Kemp about him. During the riot, Jusufi ordered his men to apprehend Matt Murdock who became a target of inmates and guards, bribed by Wilson Fisk. Jusufi and Murdock came to an understanding in an effort to take down Fisk. Jusufi revealed that the Albanian Syndicate were not behind the stabbing that got Fisk release"
e49c01db265c,Ramsey,Marvel Cinematic Universe,species: Human | gender: Male | actor: Andy Lucien | status: In Custody,"|Ramsey helps Benjamin Poindexter
Ramsey and Poindexter were presented at the FBI press conference, during which Hattley claimed that Nadeem was killed during the prosecution, accusing him of murdering Winn and resisting arrest.","Ramsey is a former FBI agent who was assigned to Wilson Fisk's protective detail. Ramsey was eventually coerced by Fisk into working for him, and when Fisk was taken down, Ramsey was charged as his accomplice and arrested. Biography FBI Agent Wilson Fisk's Accomplice |Ramsey inside of Tammy Hattley's office Following a successful FBI operation against the Albanian Syndicate, Ramsey and Arinori met with Tammy Hattley to convince her into handing Wilson Fisk's case over to them. Ray Nadeem then came to the office himself, as Ramsey and Arinori congratulated him, as he got intel from Fisk, that allowed the FBI to strike the Albanians. Nadeem then asked Hattley to discuss an important issue with him, so Hattley told Ramsey and Arinori to leave them alone. Nadeem eventually convinced Hattley to put him in charge of Fisk's case, while Ramsey was assigned to guard him at the Presidential Hotel. |Ramsey returning to pick up Wilson Fisk While the FBI were working on Fisk's case, Ramsey and a "
b7dd8b92a281,Mother Teresa,Marvel Cinematic Universe,species: Human | gender: Male | actor: Ron Fehmiu | status: In Custody,,"Mother Teresa is a leader of the Albanian Syndicate who was arrested thanks to the information provided by Wilson Fisk. He gained this nickname due to a huge tattoo of the actual in his back. Biography Kingpin's Betrayal Arrest of the Albanian Syndicate |Mother Teresa being arrested by FBI agents Mother Teresa was the nickname of one of the key leaders of the Albanian Syndicate. When Wilson Fisk decided to make a deal with the FBI to get out of Rikers Island, he gave up key evidence about Mother Teresa and the Albanian Syndicate, resulting in Ray Nadeem leading a team of agents to arrest Mother Teresa and his allies. Abilities Master Tactician: Mother Teresa was the leader of the Albanian Syndicate, gaining a reputation due to the tattoo on his back resembling Mother Teresa. He was sought out by the FBI and eventually caught because Wilson Fisk sold him out. Relationships Allies Albanian Syndicate - Subordinates Enemies Wilson Fisk FBI Ray Nadeem † Gallery References Category:"
abcded048322,Jimbo,Marvel Cinematic Universe,species: Human | gender: Male | actor: Manny Urena | status: In Custody,,"Jimbo is a United States Army veteran who attended Curtis Hoyle's group therapy sessions. Biography Discharged from Military Jimbo lived in , New York with the strong hatred to this town and his abusive father. Getting tired of his unenviable life, Jimbo enlisted the United States Army. However, he was soon wrongfully discharged, as he believed. Moving to New York City, Jimbo had nothing, living in his car and being unable to buy glasses for himself, due to his bad eyesight. Group Therapy Sessions Befriending Curtis Hoyle, Jimbo attended his group therapy session for military veterans in St. John's Evangelical Lutheran Church where he told about his life and discharge from the military. Hoyle then said that he can appeal his status in the military, much to Jimbo's surprise. However, Jake Nelson interrupted them to question Dinah Madani's presence. At the next session, Hoyle organized a free providing of food for low-income citizens. Hoyle handed Jimbo a bowl of chili before asking"
aef7ced12459,O'Connor (FBI),Marvel Cinematic Universe,species: Human | gender: Male | actor: Sam Slater | status: In Custody,Nadeem explained that convoy was ambushed by the Albanian Syndicate who killed several agents and attempted to kill Fisk.,"O'Connor is a former member of the FBI who was assigned to work on Wilson Fisk's detail. However, Fisk eventually forced O'Connor to work under his command as a part of his criminal conspiracy. Biography Wilson Fisk's Detail O'Connor waited for the arrival of the FBI convoy at the Presidential Hotel, together with Doyle, Arinori, and Johnson. Eventually, the convoy arrived with Wilson Fisk, however, O'Connor noted that convoy had suffered heavy casualties. As agents helped Ray Nadeem and Benjamin Poindexter to escort Fisk through the hotel, O'Connor asked Nadeem what happened on the way to the point. Nadeem explained that convoy was ambushed by the Albanian Syndicate who killed several agents and attempted to kill Fisk. As Fisk was brought to his quarters, Tammy Hattley assigned O'Connor to work with Nadeem on his detail. However, Fisk managed to manipulate O'Connor, as well as several of his colleagues and forced O'Connor to obey his commands. Attack on the New York Bulletin Buildi"
