char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
9fe3e02e0cb1,Alice (DHARMA Initiative),Lost,Actor: Alice Carpenter,,"Alice was a DHARMA Initiative nurse who evacuated in 1977. On the Island 1977 Alice was checking up on a pregnant Amy in the infirmary, and she later left. A couple of days later, Alice walked past Pierre Chang, when he was going to the filming location to film the Arrow Orientation film. Alice was also seen in several Dharma background scenes, often with young children, presumably hers. When Pierre Chang organised the evacuation of all the DHARMA women and children from the Island, Alice was seen on the pier boarding the submarine with Sawyer and Juliet. Trivia The actress who portrayed Alice also portrayed other DHARMA members, including Renee and Fern. Although both Fern and Alice were portrayed by the same actress, their hair style had a little bit different. Alice's name was labeled on her jumpsuit, which seen in , but it's too far to identify. Thus, the actress had given some information about the name on her jumpsuit. Alice was named after the actress who portrayed her:"
af503eaf8c23,Robert (DHARMA Initiative),Lost,Actor: Kevin Craven,"He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have been evacuated off the island sometime between 1977 and The Purge.","Robert was a DHARMA Initiative crew, who was a new recruit in 1973. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have been evacuated off the island sometime between 1977 and The Purge. On the Island 1973 After arrived on the island, Robert was welcomed by Casey, June and Mike, then he went to the Processing Center along with the other new recruits. Inside the center, Robert was standing in front of the television, and watching the Barracks video next to Earl. 1977 When the new recruits of 1977 arrived on the island, Robert was seen walking to the Processing Center. Later, he was seen sitting inside the Center, and helped the new recruits. Category:Season 3 characters Category:Season 5 characters Category:Ben's flashback characters Category:DHARMA Initiative Staff Category:Flashback Characters Category:Unknown Status Characters"
c02f1b6250de,Kurt,Lost,Actor: Chris Randolph,"Later, Kurt was present at ""the vote"" to determine if Sayid should be executed, and he was sitting next to Lowell and Rosie. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge.","Kurt was a DHARMA Initiative medic. On the Island 1977 When Jack, Kate, and Hurley were discussing Sayid in the cafeteria during breakfast, Kurt was seen sitting at the back with Mitchell and two female members. Later, Kurt was present at ""the vote"" to determine if Sayid should be executed, and he was sitting next to Lowell and Rosie. He eventually voted in favor of the execution. That night a burning DHARMA van crashed into building 15, one of the houses at the Barracks. Kurt was standing with other DHARMA Initiative members at the house after it had been put out, and listened to Horace's speech. Days later, an accident happened under the construction site of The Orchid, which injured a drilling worker. Faraday saw Kurt helping the worker, and he was later seen carrying him out from the site with another medic. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge. Trivia"
8444ce7daeba,Patient (The Beginning of the End),Lost,Actor: Thomas McCurdy,,"A patient at the Santa Rosa Mental Health Institute played Connect Four while Hurley met Matthew Abaddon in . The patient's actor, Thomas McCurdy, also played an Other in season 5. Marcus Marcus Category:Hurley's flashback characters Category:Unnamed characters Category:Episodic characters"
73ef9ad72b90,Traner,Lost,Actor: Curtis Bush,,Traner was a Sergeant Major in the U.S. Army. He worked with Sam Austen at the Army recruitment office. Category:Season 2 characters Category:Current or Former Military Category:Flashback Characters Category:Kate's flashback characters
17c824ea7a20,Motel maid,Lost,Actor: Jean Simon,,"The Motel maid was an employee of Corn Cob Motel in Iowa who had several items stolen from her by Kate while she was cleaning rooms. During her time as a fugitive, a blond-haired Kate ran to Iowa, where the Corn Cob Motel was located. While the motel maid was cleaning rooms, she entered one of the rooms and left her cleaning cart outside. Unknown to the maid, Kate approached the cart and stole some articles, including a white towel and two bottles of shampoo. Shortly thereafter, Kate entered a room that had just been vacated and put on the ""Do not disturb"" sign so she could wash the dye from her hair. Trivia Throughout the series, the actress also portrayed several characters, including: A dead passenger of Flight 815 whose shoes were taken by Kate after the crash. A nurse of St. Sebastian Hospital who was seen at the background when Adam Rutherford and Sarah Wagner were rushing to the hospital. A teacher at Washington Tustin High School where Ben, Arzt, and Locke worked in the f"
f4bd1d00ab40,Receptionist (Something Nice Back Home),Lost,Actor: Traci Toguchi,,The receptionist was an employee at St. Sebastian Hospital. She was seen when she told Jack that Dr. Stillman from the Santa Rosa Mental Institute called about a friend of his. Category:Season 4 characters Category:Flashforward Characters Category:Jack's flashforward characters Category:Unnamed characters Category:Episodic characters
e7bbed70a2b1,Lynn Johnson,Lost,Actor: Todd Coolidge,,"Lynn Johnson was the paramedic who brought to after she had been shot. He told they were going to take good care of her. Trivia He was credited as EMT No. 2 His name was seen on his nametag, which also described him as paramedic. Although Lynn is a given name mainly for female, it can also be a male name. Not to be confused with any of four other credited EMTs. Could be the same character as the paramedic from , though that character arrived at another hospital and wore another uniform. Both were played by the same actor. An 'emergency medical technician' (EMT) is a health care provider trained to provide pre-hospital emergency medical services. See also EMT (disambiguation) Medical personnel es:TEM Nº 2 (The Last Recruit) ru:Фельдшер скорой помощи №2 Category:Characters Category:Season 6 characters Category:Medical Personnel Category:Flash-sideways characters Category:Locke's flash-sideways characters Category:Episodic characters"
24554a06ff17,Bud (Other),Lost,Actor: Andre Derizans,,"Bud was one of the guards at the Temple, he surrendered and joined the Man in Black's recruits after the temple massacre. Trivia The name ""Bud"" was neither mentioned nor shown in the show, but according to the Facebook of the actor and the episode script, this is the name of the character. Category:The Others Category:Security Category:Season 6 characters Category:Background"
087c677efeba,Brian Costas,Lost,Actor: David Ely,"Brian did not know how, saying,  ""I can't intubate, you've got to,"" and Rutherford soon died. Brian's last line was: ""Time of death, 8:15 AM.""  

 Trivia 
Brian was credited as Intern, and his full name was seen on his staff badge. although the time of death indicated it should have been 8:15 AM.","Brian Costas was an intern worked in St. Sebastian Hospital and appeared in , as well as , and was shown working with Jack in the ER when Adam Rutherford and Sarah were brought in as patients from an automobile accident. As Jack tended first to stabilizing Sarah, he had to delegate responsibilities for the treatment of Mr. Rutherford. He told Brian to intubate him. Brian did not know how, saying, ""I can't intubate, you've got to,"" and Rutherford soon died. Brian's last line was: ""Time of death, 8:15 AM."" Trivia Brian was credited as Intern, and his full name was seen on his staff badge. Brian's name is a reference to the set decorator Brian Costa, who was also the assistant property master of the episode. Brian's watch read 11:14 A.M. although the time of death indicated it should have been 8:15 AM. es:Interno fr:Interne (Saint-Sébastien) ru:Практикант zh:Brian Costas Category:Season 2 characters Category:Flashback Characters Category:Jack's flashback characters Category:Boone "
57b0bfc7f324,Doyle,Lost,Actor: Nancy De Foster,,"Doyle was a LAPD officer worked with James and Miles in the flash sideways world. After Desmond confessed to his crime, Doyle escorted him to the jail. zh:Doyle Category:Flash-sideways characters Category:Desmond's flash-sideways characters Category:Sawyer's flash-sideways characters Category:Season 6 characters Category:Law enforcement"
361d47c3ddc2,Phippen,Lost,"Actor: Mark ""Ruz"" Rusden",,"Phippen was an airport cop approached by Shannon at Sydney Airport after Sayid had left his bag near her chair. Presumably, he took Sayid in for questioning. He was later seen releasing Sayid and apologizing for the inconvenience, to which Sayid sarcastically replied: ""I'm sure you are."" Trivia The character was credited as Airport cop, and his name was seen on his nametag. fr:Policier de l'aéroport ru:Полицейский в аэропорту Category:Season 1 characters Category:Flashback Characters Category:Jin and Sun's flashback characters Category:Boone and Shannon's flashback characters Category:Security Category:Australian characters"
fdcf6512d98f,Anthony (Namaste),Lost,Actor: Shane Curtis,"He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge.","Anthony was a fresh DHARMA Initiative recruit that arrived on the Island with other new recruits. Although his job title is not seen, the logo on his DHARMA jumpsuit is believed to represent the security branch of the initiative. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge. Trivia There was another Anthony working for the DHARMA in 1977, but that Anthony was an architect, while this one was a security. In the Lost: On Location segment for , Anthony's actor was interviewed, and that he felt like his character was joining a cult. ar:أنطوني (مبادرة دارما) el:Anthony (Πρωτοβουλία Ντάρμα) es:Anthony (Iniciativa Dharma) zh:Anthony (迷失 第5季第9集) Category:Characters Category:Episodic characters Category:Season 5 characters Category:Unknown Status Characters Category:DHARMA Initiative Staff Category:Security"
d781221a7bd1,Earl (The Man Behind the Curtain),Lost,Actor: Lance Widner,"He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have been evacuated off the island sometime between 1977 and The Purge. Beside portraying Earl, actor Pascal Amar also played another DHARMA member who was killed during the purge.","Earl, also known as Man on bike, was a DHARMA Initiative ornithologist who appeared in the Barracks video. He also appeared in the barracks in the background several times. On the Island 1973 After arriving at the Processing Center, Roger Linus and young Ben were watching the barracks video with some of the new DHARMA recruits. In the video, Earl was seen riding a bike in the background when Dr. Chang was talking about the safety of the barracks. In the full version of the video, Earl was also seen standing in the Barracks with another DHARMA member, and the two were smiling at the camera. 1977 3 years later, Jack and Kate were watching the barracks video at the Processing Center, and the part where Earl was seen riding a bike in the background was shown again. Earl was seen running around the barracks after a burning DHARMA van crashed into one of the cabin and caused a fire. After the fire has been put out, Earl was seen placing a burned furniture removed from the burned ca"
1e0f1f0638e7,Anthony (He's Our You),Lost,Actor: Liam Avery,"He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge. He was also present at ""the vote"" to determine if Sayid should be executed.","Anthony was a DHARMA Initiative architect. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge. On the Island 1977 Anthony was seen at the cafeteria having his breakfast one morning. He was also present at ""the vote"" to determine if Sayid should be executed. Later that night a burning DHARMA van crashed into building 15, one of the houses at the Barracks, and Anthony was seen pulling out a fire hose to put out a fire with Juliet and Clive. Later, he was seen listening to Horace's speech. He was later seen walking past Jack and Sayid in the Barracks right before the shootout began. Trivia There was another Anthony working for the DHARMA in 1977, but that Anthony was a security, while this one was an architect. Since only ""Anth"" was shown on Anthony's jumpsuit in , there's not enough evidence to support the name Anthony. However, his name and job title were both finally confirme"
b1950f8d3cf6,Renee,Lost,Actor: Alice Forsyth,,"Renee was a DHARMA Initiative worker seen in 1973. On the Island 1973 Renee was seen in the Processing Center, helping the new DHARMA recruits of 1973. She was seen walking around in the background, behind young Ben and Annie. Trivia The actress who portrayed Renee, Alice Forsyth, also portrayed other DHARMA members, including Alice and Fern. Renee's name was labeled on her jumpsuit, which was seen in , but it's too far and blurry to identify. Fortunately, the jumpsuit was auctioned online years later, and the details were revealed. Category:Season 3 characters Category:Flashback Characters Category:Ben's flashback characters Category:Episodic characters Category:DHARMA Initiative Staff"
77389d31afbe,Mike (Because You Left),Lost,,"He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge.","Mike was a DHARMA Initiative crew. He may have been killed along with other members of the DHARMA Initiative in the Purge, or he may have left the island sometime between 1977 and The Purge. On the Island 1977 Mike was working on the set of the Arrow orientation film along with Dr. Pierre Chang, Jay, Kyker, Bracken, Fern, Aaron, and the other crews. Mike was the boom operator, he helped the filming of the video until Eric came, and interrupted them. Trivia Although Mike was seen in , it is impossible to determine his name from his jumpsuit. However, his identity was revealed after the release of the Season 5 DVD, as a shot of him from another filming angle was seen on Making up for LOST Time, revealing his name and his job title in DHARMA: crew. The extra played Mike in Because You Left, has been seen playing another DHARMA member since that episode. Mike's jumpsuit was worn by Jay in . Category:Season 5 characters Category:DHARMA Initiative Staff Category:Unknown Status Chara"
941073d6b144,Other (Follow the Leader),Lost,Actor: Patrick Miller,"In 1977, after Daniel Faraday was killed by his mother Eloise Hawking, this unnamed Other was seen riding a horse and coming back to the camp along with his leader Charles Widmore.","In 1977, after Daniel Faraday was killed by his mother Eloise Hawking, this unnamed Other was seen riding a horse and coming back to the camp along with his leader Charles Widmore. They found Jack and Kate peeking at their camp, so they attacked and captured them. Widmore hit Jack with his rifle, while this other pointed his rifle at Kate and asked her to stop moving. Trivia Although the character had a few speaking lines, he wasn't credited in the episode. Instead, he was credited in a promotional photo solely featuring him. The situation is similar to Radzinsky's gunmen and Nadine's, who were also credited in promotional photos only, but it is unknown why he wasn't credited in the episode consider he actually had lines, while the gunmen and Nadine have none. Category:The Others Category:Season 5 characters Category:Unnamed characters Category:Episodic characters"
5b6b050e0f5b,Sawyer's Sparring Partner,Lost,Actor: Lobo Sebastian,,"Sawyer's Sparring Partner, also known as Prisoner #805 was one of Sawyer's fellow inmates in . As Sawyer's inmate After a boxing match with Sawyer, he and Sawyer witnessed Munson being beaten up by another inmate. He then explains to Sawyer that Munson has allegedly stolen 10 million dollars and that Warden Harris' interest in the cash is the only reason he's still alive. Trivia He was uncredited in the episode. Category:Season 3 characters Category:Flashback Characters Category:Sawyer's flashback characters Category:Unnamed characters Category:Criminals Category:Episodic characters"
f16ac6a37d99,Receptionist (The Substitute),Lost,,,A receptionist answered the phone when rang the St. Sebastian Hospital office number on Doctor business card given to him when they were at . Transcript Category:Unseen Characters Category:Flash-sideways characters Category:Jack's flash-sideways characters Category:Locke's flash-sideways characters Category:Season 6 characters Category:Characters portrayed by unknown actors Category:Episodic characters Category:Unnamed characters
3071a8d827fe,Matthews,Lost,Actor: Rafael Webb,,"Matthews is one of the police officer chasing Hurley in . He later pointed his gun at him while Randy Nations was filming at the back. Matthews's role was a non-speaking part, therefore, he wasn't credited. Trivia Although being an uncredited character, his surname Matthews was seen on the nametag. 3 other police officers chasing Hurley have clear speaking lines, but oddly none of them were credited in the episode. Category:Characters Category:Season 4 characters Category:Flashforward Characters Category:Hurley's flashforward characters Category:Law enforcement"
b19763724fa3,Police officer (Numbers),Lost,Actor: Alex Daniels,,"This police officer showed up at Hurley's new house when it was on fire. He then arrested him along with another officer, as they believed he was a drug dealer. Trivia He has clear speaking lines, but oddly he wasn't credited in the episode. Although being an unnamed character, the police officer is in fact named, as his name is shown on his nametag. However, his name is unidentifiable in the episode. Therefore, he is considered as an ""unnamed character"". Beside portraying the police officer, stunt actor Alex Daniels also played the role of the security guard at the bank where Kate robbed in . Category:Characters Category:Season 1 characters Category:Flashback Characters Category:Hurley's flashback characters Category:Unnamed characters Category:Law enforcement"
1992fe97471c,Lewis Doty (316),Lost,,,"Lewis Doty was an Ajira Airways ticket agent working at Los Angeles International Airport. Before boarding flight 316, Salinger was seen at Lewis' counter, and bought the ticket from him. Trivia Lewis Doty is named after one of the prop crew of the show. The name Lewis Doty is also used as a guest on the guest list of the benefit concert. Although Lewis was wearing a staff badge, it wasn't shown in the episode. A year later in Lost: The Auction, the staff badge prop has become one of the items of lot #1071, and images of the props revealed the name of this character. Category:Characters Category:Episodic characters Category:Season 5 characters Category:Off-Island Real Time Characters Category:Ajira Airways Staff"
2fba66e98fbf,Justin Hammer,Marvel Cinematic Universe,species: Human | gender: Male | actor: Sam Rockwell | status: In Custody,"Prison Break
|Hammer introduces himself to Ivan Vanko

Hammer had Ivan Vanko freed from prison and his death to be faked before he took him to his personal secret storage facility where they could talk in private. While Hammer was taken into custody, his Hammer Drones were destroyed and Vanko was killed during his final battle against Iron Man and War Machine. This plan included sending a man into Vanko's cell and then having Vanko blow it up to make others believe he had died in the explosion.","Justin Hammer is a military contractor and the former CEO of Hammer Industries, who had formed an intense business rivalry with Stark Industries. Seeking to improve his position and attack Tony Stark, Hammer had worked alongside Stern and attempted to damage the public's view of Stark; however, this all backfired, and Hammer's public image was highly damaged. Furious at Stark for this failure, Hammer then recruited Ivan Vanko, the convicted terrorist, to attempt to replicate Stark's Arc Reactor technology, but this backfired as well when Vanko betrayed Hammer, leading to Hammer’s incarceration inside Seagate Penitentiary for his involvement in Vanko's actions. Biography Challenging Iron Man Aerodynamic Marvel |Hammer works with Thaddeus Ross In an attempt to discredit Tony Stark's Iron Man, Thaddeus Ross soon hired Justin Hammer to develop a single pilot close-quarter combat vehicle with full protection and attack capabilities. Soon, both Hammer and Ross presented the vehicle to Ster"
2fde62eeb564,Red Hulk,Marvel Cinematic Universe,species: Human | gender: Male | DOD: May 2018 (resurrected in October 2023) | actor: William HurtHarrison Ford | status: In Custody,"His impending death also made him begin to reflect on his life, including his strained relationship with his daughter Betty, his treatment of superheroes, and whether or not he could become a better person. Thaddeus lost his wife when she died on July 21, 1993, causing further division between him and his twenty year old daughter. |Ross furiously confronting Bruce Banner 
Thaddeus was left with a badly broken arm following the incident, as well as a deep hatred of Banner, whom he blamed for the entire incident which had almost killed his daughter.","Thaddeus E. ""Thunderbolt"" Ross is a former President of the United States, a former Lieutenant General in the United States Army, and a former Secretary of State under President Matthew Ellis' administration. During his career, he was put in charge of Project Gamma Pulse, with Ross' goal being to recreate the Super Soldier Serum. However, the experiment led to an accident which then transformed the scientist Bruce Banner into Hulk. Following a long chase, Banner got recaptured, only for Emil Blonsky to use all their experiments to transform into the Abomination. In the face of these odds, Ross was forced to accept Hulk as an ally, allowing him to escape after the fight in New York City, while Ross had been left humiliated. Afterwards, Ross had Samuel Sterns take the fall for the incident, imprisoned him at Camp Echo One, and exposed him to gamma radiation in order to further heighten his intelligence and subsequently forced him to work on new ideas. Ross would leave the military and p"
5c50797889ee,Leader,Marvel Cinematic Universe,species: Human | gender: Male | actor: Tim Blake Nelson | status: In Custody,"Engineering an Antidote
|Sterns discusses their last experiment

After witnessing Bruce Banner transform into Hulk during their test and successfully reverting him back with their finalized suppressant, Sterns simply could not hold back his excitement, insisting that it was the most incredible thing that he had ever witnessed, as he discussed how Banner had been able to survive the gamma radiation when he was first exposed to it, noting that it should have killed him. He shot and killed both the admiral and his wife so that he could take over their home for the final step of his plan, ensuring that he could monitor the situation unfolding from a safe distance. Realizing this meant that Sterns had killed Dunphy, Captain America departed for Ross' press conference to stop what Sterns had don","Doctor Samuel Sterns is a cellular biologist and a former Grayburn College professor, who worked with Bruce Banner to find a cure for Banner's Hulk transformations. Sterns had managed to engineer an antidote for Banner's condition, but he was also forced to administer Banner's blood into Emil Blonsky, transforming him into Abomination. When one drop of Banner's blood fell into an open wound on Sterns' head, his brain then suffered a rapid mutation, greatly increasing his mental abilities. However, S.H.I.E.L.D. put Sterns into custody. Sterns was blamed for Abomination's creation and the Duel of Harlem by General Thaddeus Ross, who imprisoned Sterns at Camp Echo One. There, Ross exposed Sterns to more gamma radiation to amplify his intellectual capacities and forced Sterns to create technology for the government, as well as heart pills for the ailing general. Sterns was eventually offered his release and a pardon by Ross if he helped him become President of the United States, which he"
675d9069204b,Stern,Marvel Cinematic Universe,species: Human | gender: Male | actor: Garry Shandling | status: In Custody,Stern was later exposed and arrested by the FBI after Black Widow released Hydra's files to the public in the aftermath of the Battle at the Triskelion and Alexander Pierce's death.,"Stern is a former United States senator from Pennsylvania and a covert member of Hydra. Using his position, Stern tried to convince the American people that Tony Stark was actually a threat to their safety and he should hand over his Iron Man armor in the wake of the attack of Whiplash, intending to turn it over to Hydra for use in their plans. Stern even tried backing Justin Hammer to replace Stark's work, but this soon failed. Following this, Stern continued his work with Hydra, building a relationship with Jasper Sitwell, who was working for the group from within S.H.I.E.L.D. However, when Hydra was exposed by Captain America, Stern was soon arrested by the FBI, who had discovered his work with the terrorist organization. Biography Hydra Senator Working with Thaddeus Ross Six months after Tony Stark became the Iron Man, Stern had a meeting with Colonel James Rhodes of the United States Air Force, in which they discussed Stark's unpredictable behavior. Stern was frustrated over Iro"
6b8ed83890f0,Whitney Frost,Marvel Cinematic Universe,species: Human | gender: Female | actor: Wynn EverettIvy George (young)Olivia Welch (teenager) | status: In Custody,"Carter revealed that she wished to speak to Frost about the explosion at Isodyne Energy Headquarters, although Frost claimed that Wilkes' death was a tragedy and noted that he was a communist. |Frost accidentally kills and absorbs Kenneth Z. After hours of experiments, Frost had killed all the rats and studied her now large scar.","Agnes Cully, better known by her stage name Whitney Frost, is secretly a scientist but publicly an actress living in Los Angeles who used the influence of her husband Calvin Chadwick to experiment with Zero Matter. During her experiments, an accident caused Frost to become infected by the Zero Matter, granting her the ability to absorb others into her skin. Using her incredible intelligence, Frost began experimenting with her new talents while fighting off the investigation of SSR agent Peggy Carter and using her powers to take control of the Council of Nine. However, her quest for Zero Matter clouded her judgment and eventually the SSR was able to trick her and steal the Zero Matter from her, leaving Frost mentally broken and confined to an asylum. Biography Early Life Abusive Mother |Cully grows up in Oklahoma in 1920 As a child, Agnes Cully lived in Broxton, Oklahoma, the daughter of Richard and Wilma Cully. While growing up, Cully developed a keen interest in science and would o"
