char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
f19da7fae744,Victor Torres,Dexter,actor: '''None''' | seasons: '''Season Six''' | status: '''Incarcerated''' | gender: '''Male''',"Apparently, Victor worked for Sam at his body shop after he was paroled, but then he killed a young woman. It is likely that Victor is serving a heavy sentence in prison, if not on death row. Sam continues to regret the death of the poor girl and reaches out to her family to help as much as he can.","Victor Torres is a character in Season Six of the Showtime series DEXTER He is an ex-convict turned murderer. Summary ""Once Upon a Time..."" Angel Batista mentions him to Brother Sam when questioning him about Omar Rivera. Apparently, Victor worked for Sam at his body shop after he was paroled, but then he killed a young woman. It is likely that Victor is serving a heavy sentence in prison, if not on death row. Sam continues to regret the death of the poor girl and reaches out to her family to help as much as he can. Victim Unnamed 19-year-old girl Related Pages Brother Sam Omar Rivera Category:Characters Category:Season 6 characters Category:Minor Characters Category:Unseen Characters Category:Murderers Category:Brother Sam's Ex-Cons Category:Ex-Cons and Parolees Category:Incarcerated Category:Indexter Category:Alive"
d78b7fcb733d,Timothy Brand,Dexter,status: '''Incarcerated''' | gender: '''Male''' | actor: '''John Griffin''' | seasons: '''Season Four''',Her arm was found after a man killed and cut open an alligator. Evidence showed that she was murdered before her body was discarded in the Everglades. It was only after Dexter killed Farrow that Brand was arrested by Sergeant Angel Batista on solid surveillance and DNA evidence.,"Timothy Brand is a character in Season Four of the Showtime series DEXTER. He is a photographer's assistant and a serial killer. He is first seen while accompanying Jonathan Farrow to the police station as he books photo shoots on his phone. Summary ""Slack Tide"" Brand's final victim was Estrella Carazo. Her arm was found after a man killed and cut open an alligator. Evidence showed that she was murdered before her body was discarded in the Everglades. Initially, the murder was believed by many, including Dexter, to have been committed by Brand's boss, Jonathan Farrow, a fashion and S&M photographer. It was only after Dexter killed Farrow that Brand was arrested by Sergeant Angel Batista on solid surveillance and DNA evidence. This disturbed Dexter because he had broken the Code of Harry and killed an innocent man. Because Farrow suddenly disappeared, it was suspected (except by Dexter), that Brand had killed Farrow. After his arrest, Brand was not seen again. Note During d"
89d01ba6db2b,Fiona Kemp,Dexter,status: '''Incarcerated''' | gender: '''Female''' | actor: '''Julie Ann Emery''' | seasons: '''Season Three''',"She was obsessed with a man named Jack Rice, whom she killed when he rejected her advances.","Fiona Camp is a character in Season Three of Showtime's series DEXTER. She was obsessed with a man named Jack Rice, whom she killed when he rejected her advances. Summary ""All in the Family"" From the moment that Fiona laid eyes on Jack Rice at the coffee shop where she worked, she believed they were meant for each other. She imagined they were in a relationship, and began to stalk him. When Jack rejected Fiona's advances, she bludgeoned him with a statue in his home. She then set up the scene to look like the murder had been committed by a robber who was responsible for several similar crimes in the area. When questioned by the police, Fiona was extremely emotional and presented herself as Jack's fiance. With the help of a fake photo of her and Jack together, she initially avoided suspicion. Dexter soon discovered that the blood spatter did not match someone who was the height of the alleged killer, but fit perfectly for someone of Fiona's height. Debra then confronted Fiona, "
0ed9045dae56,Benjamin Alvaro,Dexter,status: '''Incarcerated''' | gender: '''Male''' | actor: '''Tone Rodriguez''' | seasons: '''Season Two''',"He is an internet blogger who killed his online rival, Denny Foster.","Benjamin Alvaro is a character in Season Two of the Showtime series DEXTER. He is an internet blogger who killed his online rival, Denny Foster. Description According to Sgt. James Doakes, Alvaro is Hispanic, weighs 380 lbs, and is 6'2."" Summary ""The Dark Defender"" Benjamin Alvaro was engaged in an online feud with a fellow blogger named Denny Foster. This flame war escalated until Alvaro paid a visit to the comic book store where Denny was working nights. He grabbed a snow globe and repeatedly bashed Denny over the head. Because Alvaro stole no money from the scene, the police suspected that the crime was personal. Alvaro's 1971 pickup truck was caught on a security camera in a nearby restaurant's parking lot after the comic book store closed. He was arrested by Lt. Maria LaGuerta and Sgt. James Doakes during a stake-out of Alvaro's workplace. Trivia Alvaro is portrayed by the comic book artist, Tone Rodriguez, who also contributed to the art of The Dark Defender, a fi"
75a93cfee809,Lloyd Paulson,Dexter,status: '''Incarcerated''' | gender: '''Male''' | actor: '''Unknown''' | seasons: '''Season Four''',"Summary 

 ""Hungry Man""

Ten years earlier, Paulson mugged and killed the wife of Carl Haas.","Lloyd Paulson is a character in Season Four of the Showtime series DEXTER. He was a murderer whom Sergeant Angel Batista had been after for ten years. Summary ""Hungry Man"" Ten years earlier, Paulson mugged and killed the wife of Carl Haas. He avoided suspicion until the police begin a DNA sweep to find the Trinity Killer. Paulson's DNA is obtained at a checkpoint and, as a result, he is arrested when it matches the DNA evidence from the woman's crime scene. Batista interrogates him and Paulson confesses to murdering her and he is sent to prison. Batista and Maria LaGuerta visit the woman's husband, Carl Haas, in the hospital, and find him in a vegetative state. Batista tells him that his wife's killer was finally caught and apologizes for not catching the killer sooner. Victims Mrs. Haas Related Page Carl Haas Haas Murder Case Category:Incarcerated Category:Characters Category:Season 4 characters Category:Minor Characters Category:Murderers Category:Thieves and Robber"
6095c4a9ce08,Restaurant Shooter,Dexter,gender: '''Male''' | status: '''Incarcerated''' | actor: '''Uncredited''' | seasons: '''Season Six''',"He killed the manager in the middle of the restaurant, and Debra yelled for everyone to get down while she drew her weapon. In the midst of the shooting, the shooter killed a patron.","The Restaurant Shooter is an unnamed character in Season Six of the Showtime series DEXTER. He is a former waiter who was fired from his job and returned to the restaurant to kill the manager and its patrons. Summary ""Those Kinds of Things"" The shooter used to work for a restaurant ķ waiting tables until the manager fired him for unknown reasons. After this, the man became so enraged that he bought two handguns and a Kevlar vest in preparation to go back to the restaurant to take his revenge. While off-duty, Detectives Debra Morgan and Joey Quinn stopped by the restaurant where Joey was planning to propose to Debra. Due to his nervousness. Joey went into the restroom to practice his proposal. While Debra waited for Joey to return to the table, the shooter walked in and began shooting. He killed the manager in the middle of the restaurant, and Debra yelled for everyone to get down while she drew her weapon. She and the shooter exchanged bullets and Debra put a few in his chest"
624f9310326a,IT,Dexter,actor: '''N/A''' | status: '''Lying in wait''',"History 

 Dexter in the Dark

The first creature that IT inhabited was a lizard and IT experienced a great thrill when the lizard killed little creatures. IT didn't like humans at first but when IT saw how they hurt and killed each other, IT thought, ""I can work with this.""

IT would inhabit people at will to feel their pain.","IT is a character in the Dexter Novels, only appearing in one novel, Dexter in the Dark. Description IT is an ancient, godlike entity that is worshiped by various cults. History Dexter in the Dark The first creature that IT inhabited was a lizard and IT experienced a great thrill when the lizard killed little creatures. IT didn't like humans at first but when IT saw how they hurt and killed each other, IT thought, ""I can work with this."" IT would inhabit people at will to feel their pain. After a while, IT felt unsatisfied and so caused numerous people to kill whole families and tribes. IT's hosts began to notice ITs presence and gave IT various names and built temples. In some places, IT was known as Moloch. These worshipers practiced child sacrifice with a ritual of burning them alive, This released their ""essence"" into the world, which made IT very happy. IT spawned its own offspring, but they became too numerous. IT then went to war with them, with IT coming out victor"
881c58aaf5c2,Joe Jensen,Dexter,gender: '''Male''' | status: '''Incarcerated''' | actor: '''Mike Foy''' | seasons: '''Season Seven''',"History 

 1998

When he was twelve, Joe helped his best friend, Bobby Hamilton, set their school's gym on fire, in which Bobby was inadvertently killed. Summary 

""Helter Skelter"" (killing spree starts)

The first arson victim is thought by arson investigator Phil Bosso to have died by self-incineration (a form of suicide). At the second crime scene (in an elevator), Dexter Morgan notices that a void is present in the soot and suggests that someone was responsible for the man's death.","Joe Jensen aka The Phantom Arsonist is a character in Season Seven of the Showtime series DEXTER. He was a killer who burned his victims alive. Dexter Morgan dubbed Jensen as ""The Phantom Arsonist"" after he noticed a void in the scorched area surrounding the first two victims, with the name ""Bobby"" mysteriously written in soot. The next case is the Brain Surgeon Case. History 1998 When he was twelve, Joe helped his best friend, Bobby Hamilton, set their school's gym on fire, in which Bobby was inadvertently killed. When the fire was over, Joe was caught by the police and sent to a juvenile facility for six years, while blaming Bobby for it. During his time at juvie, he would often fight with the other children. 2000 Two years after his imprisonment, Joe set his roommate's bunk on fire. His privileges were suspended for two months and he was forced to live in an individual room with higher supervision. 2006 Joe was sent to a psychiatric facility for six years. 2011 He "
8944cb329ee0,Charlie Lewis,Dexter,actor: '''Unknown''' | seasons: '''Season Two''' | status: '''Incarcerated''' | gender: '''Male''',,"Charlie Lewis is a character in Season Two of the Showtime series DEXTER. He is a drug dealer who was briefly suspected of being The Bay Harbor Butcher before it was discovered that he was incarcerated at the time. Summary ""Morning Comes"" While going through Lenny Asher's notes from 2002, they discover the license plate number of the car that was used to kidnap Anthony Rodrigo. After failed attempts to find it in the Miami database, it's learned that the car is registered in the state of Georgia. Angel Batista recognizes the name, Charlies Lewis, and says that he is out of New York City. Angel remarks that Charlies is a tough guy, known for using a large knife as his weapon of choice. Debra is sure they have found The Bay Harbor Butcher. Their hopes are suddenly dashed when, according his prison record, Charlie was arrested for murder and incarcerated at the time of Rodrigo's abduction. Since Charlie's car was in police lockup, they realize that someone within the department"
7ffcdb2fa344,David Berkowitz,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Original Sin''' | actor: '''Osama Awadalla''',,"David Richard Berkowitz (born Richard David Falco; June 1, 1953), also known as the Son of Sam and the .44 Caliber Killer, is a European-American serial killer and former U.S. Army soldier who committed a stabbing and a series of shootings between 1975 and 1977 in New York City, killing six people and wounding eleven others. Armed with a .44 Special caliber Bulldog revolver during most of his crimes, he terrorized New Yorkers with many letters mocking the police and promising further crimes, leading to possibly the biggest manhunt in the city's history. Berkowitz was arrested on August 10, 1977, and subsequently indicted for eight shootings. He confessed to all of them, and initially claimed to have been obeying the orders of a demon manifested in the form of a black dog ""Sam"" which belonged to his neighbor. After being found mentally competent to stand trial, he pleaded guilty to second-degree murder and was sentenced to six concurrent life sentences in state prison with the possibil"
6a568f2dafa4,Gareth Pike,Dexter,gender: '''Male''' | seasons: '''Dexter: Resurrection''' | actor: '''David Dastmalchian''',"Gareth's calm exterior only breaks once Dexter reveals that he had murdered Gareth's brother, causing Gareth to snap and try to kill Dexter in a rage. The two of them would go on to kill at least 32 victims - brothers, sisters, sons and fathers, lovers...in their view the closest you are with someone is in the moments before death. Dexter realizes that the man he murdered was actually Gareth's Twin.","Gareth Pike (also referred to as Gareth 1) is a major antagonist in the first season of the Showtime series Dexter: Resurrection.Rosy Cordero, ‘Dexter: Resurrection’ Casts David Dastmalchian In Guest Star Role, Deadline Hollywood, March 13, 2025. Alongside his homonymous identical twin (who is often referred to as Gareth 2 by viewers), he is one of the two Gemini Killers. Perhaps unlike his brother, he's far more verbose and concerned about his image - believing that Gemini is the greatest serial killer in history having earned their place on the top of the Federal Bureau of Investigation's most wanted list. Both killers are responsible for killing their victims in pairs - with the belief that a victim is never closer with someone else than at each other's deaths. He is among Prater's Serial Killers, a group of loyal serial killers that are bankrolled by the billionaire venture capitalist Leon Prater and serves as one of the Central Antagonists of the series. Following his brother"
875317a2919d,Edmund Kemper,Dexter,,"Years earlier, at the age of 15, Kemper had murdered his paternal grandparents. Found sane and guilty at his trial in 1973, Kemper requested the death penalty for his crimes. He took great delight in torturing and killing cats; one of them he stabbed to death.","Edmund Emil Kemper III (born December 18, 1948) a.k.a. ""The Co-Ed Killer"" or ""The Co-Ed Butcher"", is a European-American rapist and necrophiliac, ephebophilic, and cannibalistic serial/spree killer active in the early 1970s. His murders coincided with those of another California serial killer, Herbert Mullin. Most of his victims were European-American females. He was convicted of murdering seven European-American women and one girl between May 1972 and April 1973. Years earlier, at the age of 15, Kemper had murdered his paternal grandparents. Kemper was nicknamed the ""Co-ed Killer"", as most of his non-familial victims were White American female college students hitchhiking in the vicinity of Santa Cruz County, California. Most of his murders included necrophilia, decapitation, dismemberment and possibly cannibalism. Found sane and guilty at his trial in 1973, Kemper requested the death penalty for his crimes. Capital punishment was suspended in California at the time, and he instead r"
3b8660482dc6,Joseph DeAngelo,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"On 29 June 2020, in order to avoid the death penalty, he either admitted or pleaded guilty to his 76 confirmed crimes, including some he committed as the ""Visalia Ransacker"". Category:Serial Killers
Category:Real People
Category:Deceased
Category:Deceased (Resurrection)
Category:Rapists","Joseph DeAngelo (The Golden State Killer) was a serial killer mentioned in Dexter: Resurrection as a part of Leon Prater's collection. Joseph James DeAngelo, Jr., also known as ""The Visalia Ransacker"", ""The East Area Rapist"", ""The Original Night Stalker"", and, more recently, ""The Golden State Killer"", is an American burglar, rapist, and killer who was active in Northern California from March 1974 (possibly 1968 or mid-1973) to July 1979, and Southern California from October 1979 to May 1986. He is not to be confused with serial killer Richard Ramirez, who holds a similar title of The Night Stalker. After more than forty years from the beginning of his crime spree, on 25 April 2018, then 72-year-old DeAngelo was arrested and charged with thirteen counts of murder and kidnapping related to the ""Original Night Stalker"" killings. On 29 June 2020, in order to avoid the death penalty, he either admitted or pleaded guilty to his 76 confirmed crimes, including some he committed as the ""Visa"
aa6421687e7f,Rex Heuermann,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',,"Rex Heuermann is an an American serial killer accused of murdering at least 11 women. he Gilgo Beach serial killings were part of a series of murders on Long Island, New York, spanning from 1993 to 2011. Many of the victims' remains were found over a period of months in late 2010 and 2011 during a police search of the area along Ocean Parkway, a road near the remote beach town of Gilgo in southern Suffolk County, New York. In December 2010, the remains of four victims designated as ""The Gilgo Four"" were found within a quarter of a mile of each other near Gilgo Beach. Six more sets of remains, believed to predate those four, were found in March and April 2011 in Suffolk and Nassau counties. Rex Heuermann was mentioned in Dexter: Resurrection as a part of Leon Prater's collection. Related Pages Leon Prater's Trophy Collection Serial Killer Category:Real People Category:Serial Killers (Resurrection) Category:Indexter"
a9ca1aaefc68,Ronald Dominique,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"Ronald Joseph Dominique (born 9 January 1964), known as The Bayou Strangler, is an American serial killer and rapist who murdered at least 23 men and boys in the state of Louisiana between 1997 and 2006. Following his conviction, the Federal Bureau of Investigation (FBI) stated that Dominique's was the most significant serial homicide case in the country over the past two decades in terms of both death toll and duration.","Ronald Joseph Dominique (born 9 January 1964), known as The Bayou Strangler, is an American serial killer and rapist who murdered at least 23 men and boys in the state of Louisiana between 1997 and 2006. On September 23, 2008, Dominique was found guilty and sentenced to several terms of life imprisonment without parole for his crimes. Following his conviction, the Federal Bureau of Investigation (FBI) stated that Dominique's was the most significant serial homicide case in the country over the past two decades in terms of both death toll and duration. Background Ronald Joseph Dominique, born Jan. 9, 1964, in Thibodaux, Louisiana, lived a quiet, seemingly unremarkable life. He was the youngest of six children, and his parents were poor laborers who lived in a trailer park located on the outskirts of the city. During his school years, Dominique was known for his melancholic temperament, lack of communication skills and weight problems. These, coupled with his low self-esteem and poor"
7350a8156f01,Lee Boyd Malvo,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"Timeline of Shootings: 2002 

 October 2:  Man killed while crossing a parking lot in Wheaton, Maryland
 October 3:  Five more murders, four in Maryland and one in D.C. October 4:  Woman wounded while loading her van at Spotsylvania Mall
 October 7:  13-year-old-boy wounded at a school in Bowie, Maryland
 October 9:  Man murdered near Manassas, Virginia, while pumping gas
 October 11:  Man shot dead near Fredericksburg, Virginia, while pumping gas
 October 14:  FBI analyst Linda Franklin killed near Falls Church, Virginia
 October 19:  Man wounded outside a steakhouse in Ashland, Virginia
 October 22:  A bus driver, the final victim, killed in Aspen Hill, Maryland
 October 24:  Muhammad and Malvo arrested in Maryland

Malvo's accomplice, Muhammad, was executed by lethal injection in 2009.","Lee Boyd Malvo (born 18 February 1985), also known as John Lee Malvo, is a Jamaican convicted mass murderer who, along with John Allen Muhammad, committed a series of murders dubbed the D.C. sniper attacks over a three-week period in October 2002. Malvo was aged 17 during the span of the shootings. He is serving multiple life sentences at Keen Mountain Correctional Center in Virginia, a maximum security (level 4) prison. The D.C. sniper attacks were the last in a series of shootings across the United States connected to Muhammad and Malvo that began on the West Coast. Muhammad had befriended the juvenile Malvo and enlisted him in the attacks. According to Craig Cooley, one of Malvo's defense attorneys, Malvo believed Muhammad when he told him that the $10 million ransom sought from the U.S. government to stop the sniper killings would be used to establish a Utopian society for 140 homeless Black children on a Canadian compound. In 2012, Malvo claimed that Muhammad had sexually abused "
74725c067ca9,Andre Crawford,Dexter,actor: '''N/A''',"Andre Crawford (March 20, 1962 – March 18, 2017) was an American serial killer, rapist and necrophile who killed 11 women between 1993 and 1999 in Chicago. He either strangled them or stabbed them to death with a knife. He died on 18 March 2017, two days before his 55th birthday, of liver cancer.","Andre Crawford (March 20, 1962 – March 18, 2017) was an American serial killer, rapist and necrophile who killed 11 women between 1993 and 1999 in Chicago. Many of the women were addicted to drugs or worked as sex workers. He also had sex with their corpses. In 2009, Crawford was found guilty on all counts and sentenced to life imprisonment without parole. All of the crimes were committed in the Englewood neighborhood, where, at the time, at least one other serial killer, Hubert Geralds, was active. Geralds would later falsely confess to a murder actually committed by Crawford. Background Crawford was born in Chicago in 1962. His father left the family shortly after his birth. His mother paid little attention to him, leading to her being prosecuted in the late 1960s for inappropriate parenting, and both Crawford and his sister being placed in a foster family with four other children. According to Crawford, he was subjected to beatings by his foster parents and was sexually abused b"
6504b43967e2,Randall Woodfield,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"Though convicted in only one murder, he has been linked to a total of 18 murders and is suspected of having killed up to 44 people.","Randall Brent Woodfield (born December 26, 1950) is an American serial killer, serial rapist, kidnapper, robber, burglar and former football player who was dubbed the I-5 Killer or the I-5 Bandit by the media due to the crimes he committed along the Interstate 5 corridor running through Washington, Oregon and California. Before his crimes, Woodfield was best known for having played for the Green Bay Packers. Before his capture, Woodfield was suspected of multiple sexual assaults and murders. Though convicted in only one murder, he has been linked to a total of 18 murders and is suspected of having killed up to 44 people. Category:Real People Category:Incarcerated Category:Rapists Category:Murderers"
17607c9866c9,The Bender Family,Dexter,seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"Estimates report that the Benders killed at least a dozen travelers and perhaps as many as 20 before they were discovered. One of the women would cut the victim's throat to ensure death, and the body was then dropped through the trap door. Although some of the victims were wealthy, others carried little of value, and it was surmised that the Benders had killed them simply for the sheer thrill.","The Bender family, more well known as the Bloody Benders, were a family of serial killers in Labette County, Kansas, United States, from May 1871 to December 1872. The family supposedly consisted of John Bender, his wife Kate Sr. (or Almira), their son John Jr. and their daughter Kate Jr.. Contemporary newspaper accounts reported that the Benders' neighbors claimed John Jr. and Kate were actually husband and wife, possibly via a common-law marriage. Estimates report that the Benders killed at least a dozen travelers and perhaps as many as 20 before they were discovered. The family's fate remains unknown, with theories ranging from a lynching to an escape. Much folklore and legend surround the Benders, making it difficult to separate fact from fiction. It was one of the first murder cases in United States history — and more than 150 years later, there are still few answers about what happened at the “Bloody Benders'” cabin — and why. Between 1870 and 1873, a Kansas family now known a"
d5bcd2f3a81e,William Suff,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',"William Lester Suff (born Bill Lee Suff; 20 August 1950) is an American serial killer who tortured and killed at least thirteen women in Riverside County, California, from 1986 to 1991, earning nicknames such as the Riverside Prostitute Killer and the Lake Elsinore Killer, as some of his victims were dumped in Lake Elsinore. Years earlier, in 1973, he murdered his two-month-old daughter in Texas, a crime for which he had only served ten years of a seventy-year sentence. He forced her to carry out his orders under threat of death.","William Lester Suff (born Bill Lee Suff; 20 August 1950) is an American serial killer who tortured and killed at least thirteen women in Riverside County, California, from 1986 to 1991, earning nicknames such as the Riverside Prostitute Killer and the Lake Elsinore Killer, as some of his victims were dumped in Lake Elsinore. Years earlier, in 1973, he murdered his two-month-old daughter in Texas, a crime for which he had only served ten years of a seventy-year sentence. Background Suff's parents had five children, of which he was the eldest. Nothing special happened during his childhood, but Suff proved gifted at playing music. Although not popular, Suff made friends easily. Suff's mother was very domineering and had a strong influence over her husband. This is how Suff understood that he could get what he wanted by coercing others. In 1960, at the age of 10, his parents separated after accusing each other of infidelity. Suff's mother even went so far as to become a prostitute, thu"
