char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
aa3658202364,Conrad Olson,Avatar,species: *Human *Avatar (deceased) | gender: Male | portrayed: Nolan North | first: ''James Cameron's Avatar: The Game'' (Wii/PSP),"He was one of the 20 original avatar drivers until his avatar's death. Avatar: The Game
thumb|250px|left|Conrad views an animal killed by Earth Syndrome

Conrad is first seen in a building, viewing an animal killed by Earth Syndrome. After Wallen and several other Conrad's men were killed by Rai'uk, Conrad began to be fueled by anger and resent the Na'vi.","Commander Conrad Olson is an antagonist and the final boss of James Cameron's Avatar: The Game (Wii/PSP). He is the commander of a private military corporation, Interstellar Security Management Ltd. He also was part of the RDA's Sec-Ops. He was one of the 20 original avatar drivers until his avatar's death. Background He was assigned to the Lockhart Base where he supervised a unit of scientists and prospectors searching for the Pandoran mineral unobtanium. Conrad is one of the few commanders in the corporation with a doctorate in xenopathology (the study of alien diseases), and one of the few people who had an avatar body in the Avatar Program. He is friends with Sean Wallen who works for Conrad as a head of security at Lockhart and was involved in the extermination of the Anurai clan. It is unknown if Conrad was aware of Sean's plans or if it was all Sean's idea. Conrad was worried that humans might have brought a disease to Pandora that transmits to the native fauna, but no more "
2a2f408b6f37,Magnusson,Avatar,species: Human | gender: Male | portrayed: Unknown | first: ''James Cameron's Avatar: The Game'',,"Magnusson is an RDA SecOps soldier stationed in the FEBA region on Pandora. James Cameron's Avatar: The Game Magnusson, along with some other RDA SecOps soldiers, had been guarding an Unobtanium Shard for Able Ryder. When Ryder arrived to collect the shard, he had to assist the SecOps soldiers in defending the shard from a group of Na'vi attackers. Once this was done, he spoke to Magnusson, who was angry at Ryder because of all of the casualties he had received while guarding the shard. Ryder told him of the importance of what he was doing, but Magnusson simply said that it did not bring his dead men back and told Ryder to ""go grab your rock"". Magnusson wears mostly Centauri Armor. Source James Cameron's Avatar: The Game - Gameplay ru:Магнуссон Category:Avatar: The Game Characters Category:Humans Category:RDA Staff Category:SecOps"
f149f95ae3c3,Buckland,Avatar,species: Human | gender: Male | portrayed: Unknown | first: James Cameron's Avatar: The Game,,"Buckland is a soldier in The Muck area within FEBA on a roadfork leading to The Bullpen. He stands guard along with a soldier and a recon unit, near the Repulsor Pod. Buckland belongs to Kendra Midori's forward teams sent to retrieve a shard. Buckland found the shard. However, a Hammerhead Titanothere was grazing nearby. Buckland sent Able Ryder to deal with the hammerhead. Source James Cameron's Avatar: The Game ru:Бакленд Category:Avatar: The Game Characters Category:Humans Category:RDA Staff Category:SecOps"
afa304eae5c5,Basketball Avatar (male),Avatar,species: *Human *Avatar | gender: Male | portrayed: Ilram Choi | first: ''Avatar'' | last: ''Avatar'',,"Basketball Avatar is one of the members of the Avatar Program in Hell's Gate in the year 2154. He is one of the 20 known original avatar drivers. Biography Avatar On Jake Sully's first day in his avatar, he was outside playing basketball with the female avatar host. She could not score and blamed her defense most of the time. It is not known whether this operator stayed on Pandora or left after the end of the battle for the Tree of Souls along with the rest of the RDA people. However, one of the avatars in the ending appears to look very similar to him, and given that there are supposed to be no more than 20 avatars in existence by 2154, there is a high chance he did stay. Trivia He could potentially be the unnamed male avatar, Ryder Masterson, Richard Carter, or Shirtless Avatar. However, he seems to bear facial differences from the Compound Avatar. Gallery Appearances Title Format Release date Details Avatar Film December 18, 2009 Portrayed by actor Ilram Choi. ru:Оператор ава"
afaeff8e7d06,Nefika,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Tamara Brown,,"Nefika is a Na'vi in Avatar: Frontiers of Pandora. She is one of the greatest weavers of the Aranahe clan. She welcomes the Sarentu to their Hometree and helps them reconnect with their lost heritage. She has a daughter named Lurei from a previous relationship with Ongwi. Background Even as a child, Nefika was theatrical and loud. Her mother initially dissuaded her from weaving, but Nefika enjoyed creating vibrant designs and making up stories to go with them. Her peers made fun of her strange ideas though, and adults found her an attention-seeking pest. Insecure and lonely, she concentrated fully on her art, and over time, became known as one of the best weavers of her age. However, Nefika was still lonely. She had spent so much time crafting her persona that she was unsure of herself and her own needs. Her desire for connection as a child developed into a love of gossip and drama as an adult. Sharp-witted, she always had the upper hand with other people. Her insecurities drove her "
22e60ffbe20e,Minang,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Natalie Sharp,,"Minang is a Na'vi in Avatar: Frontiers of Pandora. She is the Tsahìk of the Zeswa clan, and the sister of Nesim. Avatar: Frontiers of Pandora The Sarentu meets Minang for the first time in the Upper Plains. She arrives on a direhorse and teaches them how to tame these fleet-footed animals. Minang swore revenge on the RDA for murdering Pasuk, the zakru. Grief-stricken, she now takes on an aggressive role, something she normally balances out in her sister. In the battle at the RDA's Extractor Plant, Minang led the Zeswa to victory alongside Nesim which brought her some degree of peace. Personality and Traits Minang forges deep spiritual connections with the animals of the Upper Plains. As a cunning strategist and natural observer, she hopes the reemerged Na'vi will help them find the Sky People's weakness. Usually a counterweight to her sister's warrior instincts, Minang is shaken by the cruelty of the RDA, who threaten not only the delicate balance of nature in the Upper Plains, but"
2b057185cd08,Ka'nat,Avatar,species: Na'vi | gender: Male | first: ''Avatar: Frontiers of Pandora'' | portrayed: Chimwemwe Miller,"After Asahe was killed in an RDA ambush, the heartbroken Ka'nat put the well-being and safety of his clan above all and withdrew from the RDA. He admits that Asahe's death constantly reminds him of everything the RDA has taken from him and the clan. The rift between father and daughter deepened after Asahe's death, when Etuwa assumed the title of tsahìk.","Ka'nat is a Na'vi in Avatar: Frontiers of Pandora and the Olo'eyktan of the Aranahe clan. He is the father of Etuwa, the Tsahìk, although he views her as immature and expects the clan to see things his way. Background He is the only son of the previous Olo'eyktan and Tsahìk, and was always destined for clan leadership. He was taught to put the needs of the clan before himself. Early in his teen years he met the nosy Asahe, who he gradually fell in love with. When he became olo'eyktan, Asahe became the next Tsahik. Years later, the union brought forth their daughter, Etuwa. The bond between mother and daughter was strong, while Ka'nat remained slightly more distant as a father. After Asahe was killed in an RDA ambush, the heartbroken Ka'nat put the well-being and safety of his clan above all and withdrew from the RDA. He has been the olo'eyktan for a long time and is sure he knows what's best for his clan. The traditions of old have always served them well, whereas change - which his"
b0ee482890fc,Louis de Luca,Avatar,species: Human | gender: Male | portrayed: Alexander Cendese | first: ''Avatar: Frontiers of Pandora'',"Having killed the enemies, the Sarentu found Louis in the nearest cave by the smell of medicine, where he hoped that the medicine he had brought would please Priya more than the fact that he was actually driving a flying ship for the first time in his life.","Louis de Luca is a former RDA mercenary. He is now a member of the Resistance on Pandora. He is an ally of Priya Chen. Avatar: Frontiers of Pandora The Sarentu can first hear about Louis from Priya Chen. After repairing one of the field laboratories and contacting headquarters, the Sarentu learns about a certain pilot who was tired of the RDA and, having stolen a Scorpion full of medicine, decided to join the Resistance. However, as it turns out, Louis is not actually a pilot, so his Scorpion crashed somewhere in the jungle. When the Sarentu arrived at the site, RDA forces were already there. Having killed the enemies, the Sarentu found Louis in the nearest cave by the smell of medicine, where he hoped that the medicine he had brought would please Priya more than the fact that he was actually driving a flying ship for the first time in his life. The next time visiting the field laboratory, the Sarentu will receive a message from Louis about some suspicious RDA soldiers. The Sarentu "
6278fbf6e601,Ley'taw,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Kim Nelson,,"Ley'taw is a Na'vi in Avatar: Frontiers of Pandora. Background Something of a loner who is friends with Tsu'kiri, Ley'taw prefers to spend time outside the Aranahe Hometree. She's comfortable in her own skin and quick to see the humor in a situation. This leads her to crack jokes, often in a rather blunt manner, and not much surprises her. It's clear that her life in the wild has rubbed the social niceties off her, but no matter how plain-spoken she may be, she is never intentionally cruel. She supports Etuwa as a leader over Ka'nat, unlike her friend Tsu'kiri. A skilled survivalist, she is the clan's lead gatherer and an impressive archer. Gathering in the Kinglor Forest is far from being an easy job, and she cares about the small group under her wing to a fault, ready to do everything to protect them. She cares deeply for her clan and their environment. With the RDA's return, she worries about the forest falling out of balance and wants everything put right again. Avatar: Frontier"
f51ce841c6c2,Nesim,Avatar,species: Na'vi | gender: Female | portrayed: Sagine Sémajuste | first: ''Avatar: Frontiers of Pandora'',,"Nesim is a Na'vi who is the leader of the Zeswa Clan in Avatar: Frontiers of Pandora. She is the sister of Minang. Avatar: Frontiers of Pandora A new Na'vi's arrival has brought new momentum to her drive, but only her sister's prudence keeps her from leading the clan into a fight they cannot win. Nesim arrives at the Resistance HQ in spectacular fashion, throwing a spear into the building to test the Sarentu's reflexes and courage. She says that no one can match Zeswa in this martial art, which irritates So'lek. Finally, Nesim gets to the point and says that she has learned that the Aranahe Clan have joined the fight against the RDA and that their clan, the Zeswa, also need help. Ri'nela decides to send the protagonist, and Nesim orders them to send a kite signal to her sister Minang, who serves as the clan's tsahìk. When the Sarentu arrives and raises the kite, Minang arrives riding a direhorse. A moment later, Nesim joins them and wants to engage the protagonist in the fight as so"
05d5072c5d97,Anufi,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Maev Beaty,"She is a master healer but no longer practices herbalism, convinced that she killed the Sarentu clan with one of her remedies. When they finally found her and spoke to her, Anufi only stubbornly repeated that she was the one who killed their clan and showed them containers of supposed poison that was spread in the Circle of Songs. Later, Anufi takes a dying Mokasa to the Bloom of Echoes and stays with him as he dies.","Anufi is a Na'vi who is the tsahìk and a master healer of the Kame'tire clan in Avatar: Frontiers of Pandora. Her advisor was Mokasa. She wears a prosthetic arm created by the wood shaper, Uniluk, after she damaged the limb in an accident making medicines. She had slipped away in self-exile from the clan and found it easier to relate to the dead and the ancestors. Background Anufi is regal and charismatic, but over the years her voice has grown weak from the lack of speaking. In more lucid moments, her strong, commanding presence comes back, and she can cut people down with a word. She has lost her grip on reality after so long alone and lives haunted by the disappearance of the Sarentu clan. She is a master healer but no longer practices herbalism, convinced that she killed the Sarentu clan with one of her remedies. Avatar: Frontiers of Pandora Following the disappearance of the Sarentu clan Mokasa convinced her that she was responsible for their deaths, thus condemning her to ex"
a72643e0a159,Relun,Avatar,species: Na'vi | gender: Male | first: ''Avatar: Frontiers of Pandora'' | portrayed: Jim Codrington,,"Relun is a chef of the Aranahe Clan in Avatar: Frontiers of Pandora. Background Prior to Relun, his grandfather was the best cook the clan ever had. Although the clan usually partakes in communal cooking and eating, Relun also prepares special dishes for the whole clan and often invents new recipes. In a clan that values art above all else, Relun's cooking is seen as something of an art form itself. Despite his fiery temper and obsessive nature, younger Aranahe often compete to be apprenticed to him. He is a strict teacher, always expecting perfection, and is often prone to outbursts. Relun may seem annoyed by his students, but in reality, he enjoys the respect and renown he has among them and can often appear arrogant as a result. He wants to be even greater than his grandfather was, and his highly competitive nature leads him to expect the best from everyone. However, those who impress will find him readily excited to share his recipes and knowledge. Avatar: Frontiers of Pandora G"
5cd49d7a9335,Vefilu,Avatar,species: Na'vi | gender: Female | portrayed: Annick Obonsawin | first: ''Avatar: Frontiers of Pandora'',,"Vefilu is a Na'vi of the Aranahe Clan in Avatar: Frontiers of Pandora. She has a mother named Nawuk and a younger brother named Taheywu. She is found at the High Loom. Background Vefilu is generally liked by most Aranahe and is an accomplished hunter and scout. After her childhood friend Etuwa became tsahìk, Vefilu feels a great responsibility to protect her and help her on what she views as the right path for the clan even if she also sees the value in the traditional measured methods of Ka'nat. Vefilu is often embarrassed by her clumsy younger brother Taheywu and feels she needs to be exceptional to compensate for his mistakes and poor reputation to protect her family's honor. This, combined with her mother's previous shunning, can often drive her to increasingly daring feats as a hunter. Avatar: Frontiers of Pandora Kinglor Forest Vefilu can be found at several locations. During the main quest, she can be found at the High Loom camp. Later, she moves to a ridge near Blackwater B"
91fe7ae11d74,Akoray,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Tennille Read,,"Akoray is a Na'vi of the Zeswa clan in Avatar: Frontiers of Pandora. Background As a crafter of dairy, Akoray's work takes place at the very heart of the clan, where she overhears everything there is to know and tall. She is a treasurer of private stories, and does her best to stay on the good side of hunters and scouts to hear the gossip from afar. Crafting delicate cheeses and drinks for their journeys, she is usually the first to hear the latest from the bordering clans. Thus she is the primary source of news for the Zeswa, but also the main originator of rumors, true or untrue, which bestow her with a special kind of power she doesn't always know how to control. Avatar: Frontiers of Pandora Quests The Wandering Clan Trivia NPC chatter implies that Akoray and Tukru have a secret relationship. A Zeswa man and woman discuss Akoray and Tukru sneaking away in the night and not being seen until morning. The two come to the conclusion that this cannot have been a coincidence, and seem"
7883a896d99a,Karmong,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Maiko Munroe,"Tragically, her mother died on a hunt when she was young, but Karmong still feels that she is near when she rides.","Karmong is a Na'vi of the Zeswa clan in Avatar: Frontiers of Pandora. Background At an early age Karmong took after her mother, a brave hunter who was known for her prowess on a direhorse. Tragically, her mother died on a hunt when she was young, but Karmong still feels that she is near when she rides. While Karmong admires the skill and care of those who tend to the zakru, she finds them too slow for her taste; and in turn, she feels like a bad member of her clan. As such, she finds any excuse to travel on her own. She has been friends with Tamu since childhood, and he helps her deal with tasks within the clan. As a result, she stands up for him when he is uncomfortable standing up for himself. Avatar: Frontiers of Pandora Karmong can be found at the Welcoming Hand Zeswa camp in the center of The Stone Hold domain of the Upper Plains. Quests All's Fair (The Sky Breaker): Karmong is frustrated by her sister Tu'kari and Tamu. She believes they are too proud to admit their feelings f"
16eb2596581b,Kìn,Avatar,species: Na'vi | gender: Male | portrayed: Martin Roach | first: ''Avatar: Frontiers of Pandora'',,"Kìn is a Na'vi of the Zeswa clan in Avatar: Frontiers of Pandora. Background He is the garrulous dairy master of the clan and welcomes all, including the Sarentu, with a drink of zangke and stories of the clan and the Upper Plains. As an elder, he acts as an advisor to the tempestuous sisters and clan leaders, Minang and Nesim. He is also close friends with Sosul, the burden carrier, who lives apart from the clan. Avatar: Frontiers of Pandora The Sarentu first meets Kìn on the first visit to the Circle. Kìn advises them on who to chat with and asks the Sarentu to bring some zakru milk for a surprise involving a zakru. After introducing the Sarentu to Pasuk, Kìn invites them to fly celebratory kites as part of the Zeswa's tradition. The next time the Sarentu meets Kìn is in the Weeping Gorge, where he is visiting his friend Sosul. Kìn and the Sarentu persuade Sosul to leave a dangerous place. Quests Flavor of the Past: At Reyzu's request, the Sarentu brings Kìn a special gift, for "
d71f1ddd399c,Sosul,Avatar,species: Na'vi | gender: Male | first: ''Avatar: Frontiers of Pandora'' | portrayed: Curtis Legault,,"Sosul is a Na'vi and a former member of the Zeswa clan in Avatar: Frontiers of Pandora, but he rejoins during the game. He is Kìn's zangke drinking partner. Background Sosul was trained as a dairy maker by Kìn, with whom he developed a close friendship, but he always felt the need for a higher purpose to help his clan beyond his everyday work. When the cycle of renewal marked by tradition was complete, and the time to choose a Txoa Hena (Burden Carrier) arrived, he felt with certainty he must join the competitions. Thanks to his determination, he received the honor of collecting all the excessive physical weight of the clan into a large bundle, strapping it to his back, and walking off into the wilderness to allow his clan to travel light. Since then, he has led a solitary life, a recluse to his people, carrying the ritual weight, his burden, with him wherever he has gone. Eventually, he wandered into the Weeping Gorge, the zakru graveyard of the tales of his childhood, and befriende"
afde21a7e226,Famuk,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Ramona Milano,,"Famuk is a Na'vi of the Kame'tire clan in Avatar: Frontiers of Pandora. Background Famuk is a Kame'tire artisan and mask-maker who spends her days mixing dyes and foraging for new ingredients for her masks. She is eager to keep clan traditions alive, and is one of the few people who puts up with her brother Uwol's inflexible and mean-spirited nature. However, much of the slack she offers him is due to her guilt. Famuk was foraging with Uwol's mate when, in a bit of fun, Famuk dared her to gather from a plant on a precarious tree branch over a thundering waterfall. As she reached the spot, the branch broke and she fell into the water which carried her over the falls, where she was dashed on the rocks below. The clan deemed it an unfortunate accident, but she blames herself. Her guilt grows each day, and as a result she puts up with Uwol's mistreatment and supports him in petty squabbles. Avatar: Frontiers of Pandora Quests Uwol's Shadow The Celebration Mural Gallery pl:Famuk ru:Фа"
546dc295ae6b,Hastu,Avatar,species: Na'vi | gender: Male | first: ''Avatar: Frontiers of Pandora'' | portrayed: Brian Doe Chua,,"Hastu is a Na'vi of the Kame'tire clan in Avatar: Frontiers of Pandora. Background Hastu is haunted by the disappearance of his mother, leaving him with his father Reyzu. He finds it difficult to fit in with the other young Kame'tire, but he likes to run with a crowd, which means he gets into trouble trying to be one of the gang. He has a crush on Keylu, who is drawn to him because she knows what it's like to lose a parent, although it's easier for her to just stay friends and keep things simple. Avatar: Frontiers of Pandora Quests Uwol's Shadow pl:Hastu ru:Хасту Category:Avatar: Frontiers of Pandora Characters Category:Na'vi Category:Kame'tire Members"
797d0932d5a9,Manwe,Avatar,species: Na'vi | gender: Male | first: ''Avatar: Frontiers of Pandora'' | portrayed: Eugene Clark,,"Manwe is a Na'vi of the Kame'tire clan in Avatar: Frontiers of Pandora. Background Manwe spends most of his time wandering the forest, looking for places with interesting acoustics for his throat singing. He seems very laid back, but has a growing resentment towards the human destruction of the forest. Jovial and friendly, he doesn't share much personally. Behind the facade, he possesses a deep melancholy and longs for the time when the Sarentu spread stories. Occasionally this will come out in song. Avatar: Frontiers of Pandora Quests Stories Old and New: Taka'ri is concerned Manwe is missing after possibly taking her story too literally. pl:Manwe ru:Манвэ Category:Avatar: Frontiers of Pandora Characters Category:Na'vi Category:Kame'tire Members"
050d305a6af4,Sa'ney,Avatar,species: Na'vi | gender: Female | first: ''Avatar: Frontiers of Pandora'' | portrayed: Nneka Atto,"After being attacked by a feral that almost killed her, she bears scars across her chest.","Sa'ney is a Na'vi of the Kame'tire clan in Avatar: Frontiers of Pandora. Background Since her mentor abandoned her, Sa'ney feels like others only let her down. Due to this, she prefers her own company and returns to The Hollows to bring food for the clan and to connect to Eywa, but otherwise, she roams as she pleases. After being attacked by a feral that almost killed her, she bears scars across her chest. She tracks the beast that injured her but does not kill it, believing there is no honor in ending the life of one that cannot be with Eywa. Avatar: Frontiers of Pandora Sa'ney refers the Sarentu to find Anufi. Quests Tracking the Past: Gallery pl:Sa'ney ru:Са’ней Category:Avatar: Frontiers of Pandora Characters Category:Na'vi Category:Kame'tire Members"
