char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
da8448deb2ab,Man (Left Behind),Lost,"Actor: Bill Ogilvie | First: ""Left Behind"" | Last: ""Left Behind""",,"Cassidy attempted to con a man outside of an auto repair shop by selling fake necklaces. The man, however, was skeptical of the authenticity of the jewelry, and, seeing through the con, announced that he was going to call the police. Kate, who had been standing nearby, realized that the police's arrival would mean danger for her. In order to keep the man from calling, Kate bought a necklace from Cassidy, stating that she thought they were authentic. The man subsequently did not call the police. Trivia The man briefly appeared in the ""previously on"" segment of Lost, before the episode The actor who portrayed the man, Bill Ogilvie, later portrayed Gus in the season four episode ar:رجل (تركوا ورائهم) fr:Homme (3x15) pl:Człowiek (Left Behind) ru:Мужчина (Брошенные) Category:Characters Category:Season 3 characters Category:Flashback Characters Category:Kate's flashback characters Category:Unnamed characters Category:Episodic characters"
efa2a515fadb,Federal agent (Left Behind),Lost,Actor: Shawn Lathrop,,"A federal agent, along with Edward Mars, attempted to arrest Kate during her attempts to speak to her mother. However, the woman whom they believed to be Kate was actually Cassidy, acting as a double for Kate. Cassidy claimed to them that she was just ""sellin' Bibles."" ar:عميل اتحادي (تركوا ورائهم) de:Bundesagent (Allein) fr:Agent fédéral (3x15) pl:Agent Federalny ru:Федеральный агент (Брошенные) Category:Characters Category:Season 3 characters Category:Flashback Characters Category:Kate's flashback characters Category:Unnamed characters Category:Law enforcement Category:Episodic characters"
17ec39f4fedb,Airport guard,Lost,Actor: Tyrone Howard,,"This airport guard was an employee at the Herarat Aviation airport in 2001 and was stationed at the main gate. When Juliet Burke arrived to meet with representatives of Mittelos Bioscience, this guard directed her to Ethan Rom and Richard Alpert. The pair drugged the young doctor and took her aboard the Galaga submarine. Behind the scenes While it is not made clear whether or not this guard is an associate of the Island's natives, the Lost Encyclopedia suggests he was simply an unwitting guard at the airport. fr:Gardien de l'aérodrome (3x16) ru:Охранник в аэропорту Category:Characters Category:Season 3 characters Category:Flashback Characters Category:Juliet's flashback characters Category:Security Category:Unnamed characters Category:Episodic characters"
3c2ce58d3a80,Corvette,Lost,Actor: Nikki Fernandez,"LaShade is none other than the evil Cobra, only to be shot and killed by him. de:Corvette
es:Corvette
fr:Corvette
it:Corvette
pt:Corvette
ru:Корвет
zh:Corvette
Category:Nikki and Paulo's flashback characters
Category:Flashforward Characters
Category:Flashback Characters
Category:Sun's flashforward characters
Category:Season 3 characters
Category:Season 4 characters
Category:Deceased Characters","Corvette was a guest character in the hit television series Exposé. She is a sexy crime fighting girl, working under the tutelage of Mr. LaShade with Autumn and Crystal. In the fourth season finale, Corvette learns that Mr. LaShade is none other than the evil Cobra, only to be shot and killed by him. Corvette was portrayed by Nikki Fernandez until she was written out of Exposé. Trivia The name ""Corvette"" is taken from an American sports car. de:Corvette es:Corvette fr:Corvette it:Corvette pt:Corvette ru:Корвет zh:Corvette Category:Nikki and Paulo's flashback characters Category:Flashforward Characters Category:Flashback Characters Category:Sun's flashforward characters Category:Season 3 characters Category:Season 4 characters Category:Deceased Characters"
1ff56986216f,Derek (Catch-22),Lost,Actor: Jack Maxwell,,"Derek is Ruth's brother who was first seen entering the monastery where Desmond works, while Desmond is packaging wine. He walks right up to Desmond and punches him in the face. He then apologizes to Brother Campbell before leaving. Desmond later visits Derek's house, and it is discovered that he is the brother of Ruth, Desmond's jilted former fiancée. He is reluctant to allow Desmond in, but is interrupted by Ruth, who invites Desmond in. Trivia The name Derek (originally Theodoric) is of English and Old German origin. It means ""ruler of the people"". During casting for , he was described as ""Kenneth. 20's, Male, Caucasian, Scottish. Kenneth is a working class type who is quite quick to throw a punch."" pt:Derek (Catch-22) ru:Дерек (Уловка-22) Category:Characters Category:Season 3 characters Category:Flashback Characters Category:Desmond's flashback characters Category:British characters Category:Episodic characters"
15c53997acb6,Ruth,Lost,Actor: Joanna Bool,,"Ruth was Desmond's girlfriend for six years in Scotland, not far from the monastery in Eddington. They eventually made plans to marry, but the wedding plans were cut short quite suddenly when Desmond had a ""religious experience"" while drunk and disappeared one week before their wedding to become a monk. Her brother, Derek, located him at the monastery and punched Desmond in the face for deserting his sister. Desmond visited Ruth to explain he realized he had a greater calling and for it he would sacrifice everything else. Ruth didn't believe him and thought that he was just too scared to go through with their wedding. Trivia Ruth is of Hebrew origin, and its meaning is ""friend, companion"". In the Bible, Ruth was the young Moabite widow who said to her Hebrew mother-in-law Naomi, ""Where you go, there I shall go also; your people will be my people, your God, my God."" Naomi and Ruth both first appeared in . During the casting call she was described as Ruth. 20s, Female, Caucasia"
0b26cc30642f,Brother Campbell,Lost,Actor: Andrew Connolly,,"Brother Campbell is the leader of the Eddington Monastery in Scotland. Campbell offered work for a distraught Desmond (who briefly attended this monastery in ). However, one night Campbell discovered Desmond drunk on wine the monastery makes. As a result, he fired him. He gave Desmond one last job -- to load wine into Penny's car, introducing them to each other. Campbell's desk has a framed photograph of himself with Daniel Faraday's mother, Eloise Hawking outside the monastery. In the lighthouse, a ""Campbell"" was listed as candidate # 129. However, Brother Campbell addresses Desmond as ""Brother Desmond."" This suggests that Brother Campbell's first name, and not last, is Campbell. Also, there is no indication he has ever been to the Island, unlike all the other ""known"" candidates. As such, it is likely the candidate is not this Campbell. Trivia The quality of the picture on his desk featuring himself and Eloise suggests it is most definitely Photoshopped. However, this may have si"
986c06bb53ff,Annie,Lost,Actor: Madeline Carroll | Birth: 1962,,"This page is about the character from . For other uses of ""Anne"" see: Anne (disambiguation). Annie is a former resident of the Island. As a child of someone employed by the DHARMA Initiative, she attended classes taught by Olivia. She was also Ben's childhood friend. On the Island 1973 Soon after Ben's arrival on the Island, he was greeted by Annie at the processing center. Annie introduced herself and gave Ben an Apollo Bar, telling him that they could have ""as many as they want."" Their meeting was cut short, however, as a disappointed Roger stormed out with Ben. Annie was also in Ben's class, which was taught by Olivia. One day, after an experiment with a miniature volcano, the barracks were attacked by the Hostiles. Olivia told Annie to lock the door, after which Annie guided Ben to safety by bringing him to the perimeter of the classroom. Annie attempted to comfort Ben by telling him that it was ""just the Hostiles."" Unlike Roger, Annie remembered Ben's birthday, and presen"
bbdfb9d228af,Funeral director,Lost,"Appearances: ""Through the Looking Glass, Part 2"" | Actor: Nigel Gibbs",,"The funeral director is the director of the Hoffs/Drawlar Funeral Parlor. Approximately three years after the crash (2007), he arranged the viewing of Jeremy Bentham. fr:Entrepreneur de pompes funèbres ru:Владелец похоронного бюро Category:Season 3 characters Category:Flashforward Characters Category:Jack's flashforward characters Category:Unnamed characters Category:Episodic characters"
9617431506a0,Customer (Through the Looking Glass),Lost,"Appearances: ""Through the Looking Glass, Part 2"" | Actor: Larry Clarke",,"A customer intervened when a pharmacist refused to fill Jack's prescriptions for Oxycodone. He called Jack a hero and asked the pharmacist to give Jack whatever he wanted, but she still refused. fr:Client ru:Покупатель (Через зеркало) Category:Flashforward Characters Category:Jack's flashforward characters Category:Unnamed characters"
62b0028dedce,Doctor (Through the Looking Glass),Lost,Actor: Kate Connor,,"This doctor treated Jack in the ER after Jack helped a woman and her son at a car accident. Trivia Although being an unnamed character, the doctor is in fact named, as her name is shown on her staff badge. However, her name is unidentifiable in the episode. Therefore, she is considered as an ""unnamed character"". fr:Docteur (3x22) ru:Доктор (Через зеркало) Category:Season 3 characters Category:Medical Personnel Category:Flashforward Characters Category:Jack's flashforward characters Category:Unnamed characters Category:Episodic characters"
4ef090fe1858,Casey,Lost,Actor: Jenn Boneza,"Later, Casey was present at ""the vote"" with Rosie, to determine if Sayid should be executed.","Casey was a gemologist of the DHARMA Initiative. She left the Island during the evacuation in 1977. She and Rosie appeared to be friends, as they were always seen together. On the Island 1973 Casey, along with June and Mike welcomed the new DHARMA recruits at the pier, including Roger Linus, Ben Linus, Buzz, Robert and Earl. 1977 4 years later, Casey was seen sitting in the background, when Lafleur was gathering a flower for Juliet. The next day, Casey was working for the new DHARMA recruits. She was seen in the Processing Center, and helped the new members to register, including Raymond. The scenes were later appeared in the new edition of the Barracks video. Later, Casey was present at ""the vote"" with Rosie, to determine if Sayid should be executed. She left the island with Rosie on the Galaga when Pierre Chang organised the evacuation of all the DHARMA women and children from the Island. Trivia This character was officially credited as Dharma Welcomer in the ABC Mediane"
f545472ceda7,Drive Shaft drummer,Lost,Actor: Derek Hoeft,,The drummer of Drive Shaft (unnamed on the show) was present at the band's concerts and when their van broke down. Category:Flashback Characters Category:Charlie's flashback characters ar:عازف الطبل بفرقة درايف شيفت fr:Membre anonyme de Drive Shaft ru:Барабанщик Drive Shaft Category:Artists Category:Unnamed characters Category:Season 1 characters Category:Season 2 characters Category:Season 3 characters Category:British characters
16762fa32e38,Flight attendant (Through the Looking Glass),Lost,"Appearances: ""Through the Looking Glass, Part 1"" | Actor: Kathleen M. Darcy","Noticing Jack's inebriated condition, she told him that they would be landing in 20 minutes anyway, and offered him the newspaper instead, where he found an article reporting the death of Jeremy Bentham.","A flight attendant declined Jack Shephard's request for another drink while working on an Oceanic Airlines flight to Los Angeles from a Pacific point of departure. Noticing Jack's inebriated condition, she told him that they would be landing in 20 minutes anyway, and offered him the newspaper instead, where he found an article reporting the death of Jeremy Bentham. fr:Hôtesse de l'air (3x22) ru:Стюардесса (Через Зеркало) Category:Season 3 characters Category:Oceanic Airlines Staff Category:Flashforward Characters Category:Jack's flashforward characters Category:Pilots and flight attendants Category:Unnamed characters Category:Episodic characters"
f7b9f2c98521,Frank Lapidus,Lost,Actor: Jeff Fahey,"After the death of Naomi, however, he begrudgingly transported the entire mercenary team as well. After Jacob was murdered, he followed Ilana to the Temple and arrived there just in time to witness the Temple Massacre. Frank resided at the beach camp along with Sun, Ilana, Miles, Ben, Richard, Hurley and Jack until Ilana's death, at which point the group split in two, with Frank staying with those who chose to reason with the Man in Black in order to keep him from leaving the Island.","Frank J. Lapidus is an aircraft pilot who was scheduled to pilot Oceanic Airlines Flight 815 but overslept and missed the flight, causing Seth Norris to fly it instead. Before joining the freighter team, Frank was among the few who believed that the wreckage of Flight 815 that was found at the bottom of the Sunda Trench was staged. Matthew Abaddon described him as a ""pretty good pilot"", but Frank may be an alcoholic with some past issues according to Naomi. Frank was hired by Charles Widmore to be the lead chopper pilot on the freighter Kahana in order to ferry the science team to the Island. After the death of Naomi, however, he begrudgingly transported the entire mercenary team as well. When Frank learned that Oceanic Flight 815 passengers were alive on the Island, he agreed to help them escape and succeeded after the Others' ambush of the mercenary team. When the freighter sunk and the Island disappeared, the helicopter eventually ran out of fuel and crashed into the ocean, but "
1f4e1f5b47fc,Female anchor,Lost,Actor: Jill Kuramoto,,"The female anchor reported on the discovery of what was believed to be Flight 815 in the Sunda Trench. She was first seen anchoring the news report concerning the finding of the supposed wreckage, which was watched by Daniel Faraday and his caretaker. She later reported on the recovery and identification of a corpse believed to be Seth Norris, which was watched by Frank Lapidus. Michael also saw her report on the discovery of the wreckage from his apartment in New York as he was trying to kill himself. fr:Présentatrice (4x02) ru:Ведущая новостей Category:Season 4 characters Category:Flashback Characters Category:Daniel's flashback characters Category:Michael and Walt's flashback characters Category:Frank's flashback characters Category:Unnamed characters"
2576dc515f6c,Tunisian dig-worker,Lost,Actor: Kanayo Chiemelu,,"A Tunisian dig-worker worked at the archaeological dig to which Charlotte tried to gain access. He told her the site was closed, but allowed her entry after she bribed him. He seemed nervous that she was there, especially when she began excavating around the remains of a polar bear. He spoke to Charlotte in French rather than Arabic, Tunisia being a former French protectorate. fr:Homme tunisien (4x02) ru:Африканец/Тунисец (Признаны погибшими) ar:الرجل التونسي/الافريقي Category:Season 4 characters Category:Flashback Characters Category:Charlotte's flashback characters Category:Unnamed characters Category:Episodic characters"
de1f74f801dc,Duncan Forrester,Lost,Actor: Shawn Doyle,"Jack replied that he did know, but he didn't learn from marshal, as, according to Jack's testimony, he died during the plane crash.","""Duncan"" redirects here. For the character featured in ""Exodus, Part 1"", see Duncan (Exodus) Duncan Forrester is the attorney who represented Kate in her criminal defense trial following her return from the Island. Duncan escorted Kate to a courthouse in Los Angeles. Kate was hesitant about entering and asked if there was a back enterance. Duncan instead told her that she would go in the front door with her head held high. They then both exited the car and made their way through a throng of reporters and protesters, with Duncan refusing to give any comments. In the courtroom, despite Duncan's best efforts, Kate was put into custody after she pleaded not guilty. Duncan apologized for her being put into custody. He later visited her, telling her that the case would need to be a character case instead of about what Kate did or did not do. Duncan suggested allowing Kate's son into the courtroom to build sympathy for her with the jury, but Kate refused to expose him to the proceedi"
3a61a42b329a,Arthur Galzethron,Lost,Actor: Traber Burns,,"Arthur Galzethron was the judge who presided over Kate's trial. After being introduced to the court, he agreed with Melissa Dunbrook, the district attorney, and ordered that Kate be remanded into custody for the duration of the trial. He allowed Jack to take the witness stand, and he allowed Melissa to ask Jack if he loved Kate, to which he untruthfully answered no. Later, he was informed by Melissa that Kate's mother had pulled out of the trial due to ""medical reasons"". Galzethron told Melissa that he would call the court to a recess for lunch, but that the case would continue after the recess. Trivia During casting this character was described as the president of a company during a corporate buy-out who had to make a decision about an in-house promotion. de:Arthur Galzethron es:Arthur Galzethron fr:Arthur Galzethron it:Arthur Galzethron pl:Arthur Galzethron pt:Arthur Galzethron ru:Артур Галзетрон Galzethron, Arthur Galzethron, Arthur Galzethron, Arthur Galzethon, Arthur Categ"
960e35a84b6e,Caroline,Lost,Actor: Peggy Anne Siegmund,,"Caroline was Daniel Faraday's caretaker in Essex, Massachusetts following his affliction of memory loss as a result of temporal displacement. When Daniel watched a television newscast showing footage of the recovery of the faked wreckage of Oceanic Flight 815, Caroline noticed Daniel crying and asked why he was upset. She then answered the door and invited Charles Widmore inside and offered him tea. Trivia Her status as a caretaker was confirmed by the captions in . Her name and face were not revealed until . es:Caroline fr:Caroline it:Caroline pl:Caroline pt:Caroline ru:Кэролайн Category:Characters Category:Flashback Characters Category:Daniel's flashback characters Category:Season 5 characters Category:Season 4 characters"
044ca0280ad2,Billy,Lost,Actor: Darren Keefe,,"Billy was a member of Desmond's regiment in the Royal Scots. Desmond confided in him when he had unexplainable flashes, and Billy thought that he was simply pretending to have mental problems to get thrown out of his Regiment. Trivia Billy, short for William comes from the Germanic name Wilhelm, which was composed of the elements wil ""will, desire"" and helm ""helmet, protection"". During casting for , he was described as ""Mid to late 20s, Caucasian, British, a good buddy to have, willingly to listen but won't take too much guff before he'll knock you in line... Nice co-star. impeccable British accent"". ""The Constant"" is modeled after Kurt Vonnegut's book Slaughterhouse Five The main character in Slaughterhouse Five is named Billy Pilgrim. Chapter Two begins ""Listen: Billy Pilgrim has come unstuck in time"" de:Billy es:Billy fr:Billy pt:Billy ru:Билли Category:Characters Category:Season 4 characters Category:Current or Former Military Category:Flashback Characters Category:Desmond's f"
a531f230c899,Auctioneer,Lost,Actor: Edward Conery,,"The auctioneer worked for Southfield's auction house, London. He auctioned lot #2342, the Black Rock ledger, to winning bidder #755, Charles Widmore. Trivia Portrayed by Edward Conery. During casting he was described as ""Alfred. 40s-50s, Caucasian, British, cool and calm under pressure, knows his place in society and knows how to handle members of the upper classes... Co-star. Impeccable British accent."" fr:Commissaire-priseur ru:Ведущий аукциона Category:Season 4 characters Category:Flashback Characters Category:Desmond's flashback characters Category:Unnamed characters Category:British characters Category:Episodic characters"
9dc527e3f445,Soldier (The Constant),Lost,Actor: Chris Gibbon,,"An unnamed soldier was a member of the Royal Scots Regiment along with Desmond and Billy. After Desmond's unexplained flashes, he purposely bumped into Desmond causing him to drop his change, in retaliation for the earlier exercises the sergeant made them engage in. ru:Солдат (Константа) Category:Characters Category:Season 4 characters Category:Current or Former Military Category:Flashback Characters Category:Desmond's flashback characters Category:Unnamed characters Category:British characters Category:Episodic characters"
acce81ef6d2f,Dr. Bae,Lost,Actor: Lanny Joon,,"Dr. Bae is the doctor at Choogdong Hospital who assisted Sun in the birthing of her daughter, Ji Yeon Kwon. While he wanted to perform a C-section, Sun refused so that the baby could be born in front of Jin. The baby was born naturally, and Dr. Bae handed her to Sun. Trivia During casting Dr. Bae was described as ""male, early 30s, Korean. Professional and accomplished, a calming presence in times of crisis. Working his regular shift, he gets more than he bargained for. Must be able to speak Korean...Co-star"" de:Dr. Bae es:Dr. Bae fr:Dr Bae pt:Dr. Bae ru:Доктор Баэ Bae Bae Bae Bae Bae Bae Category:Episodic characters"
42d6c457574f,Chinese ambassador,Lost,Actor: George Kee Cheung,,"The Chinese ambassador received a panda bear plush doll from Jin, as a congratulations for his newborn grandson. Jin gave him a message from Mr. Paik, stating that they looked forward to doing business in China. The ambassador told Jin to inform Mr. Paik that he would be in touch. He then returned to the hospital room to show the bear to his grandson. ru:Китайский посол Category:Characters Category:Season 4 characters Category:Flashback Characters Category:Jin and Sun's flashback characters Category:Unnamed characters"
b4a8e312549e,Nurse (Ji Yeon),Lost,Actor: Lynette Garces,,"A nurse helped Sun when she was admitted to Choogdong Hospital to give birth. While she was taking Sun to Dr. Bae, she and the admitting nurse commented on Sun being one of the ""Oceanic Six."" Trivia She was credited as Another nurse because there were three other nurses in this episode: the Admitting nurse, the Maternity nurse, and the Delivery room nurse. Although being an unnamed character, the nurse is in fact named, as her name is shown on her staff badge. However, her name is unidentifiable in the episode. Therefore, she is considered as an ""unnamed character"". fr:Infirmière n°2 (4x07) ru:Медсестра (Чи Ён) Category:Season 4 characters Category:Medical Personnel Category:Flashforward Characters Category:Sun's flashforward characters Category:Unnamed characters Category:Korean characters Category:Characters Category:Episodic characters"
13733ef2d116,Admitting nurse (Ji Yeon),Lost,Actor: Christine Kim,,"The admitting nurse helped Sun when she was being admitted in the Choogdong Hospital for giving birth to Ji Yeon. She pushed her wheelchair into the hospital and stored her jewelry until after the delivery. Apparently she also knew that Sun was one of the Oceanic Six. Trivia The role of admitting nurse was played by Christine Kim of Honolulu, HI (not to be confused with Christina M. Kim, Lost writer) Although being an unnamed character, the admitting nurse is in fact named, as her name is shown on her staff badge. However, her name is unidentifiable in the episode. Therefore, she is considered as an ""unnamed character"". A nurse named Lee Eun-Hye was signed as the authorized person on the hospital bag carrying Sun's wedding ring. Despite not having her staff badge clearly seen, the admitting nurse and Eun-Hye were very likely to be the same character, as she was the one who took the jewelries off from Sun and put them in the bag. fr:Infirmière n°1 (4x07) ru:Медсестра-сиделка (Чи Ён"
